"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-317U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [992, -267]
2023-09-24_04:54:00.712192500, [-659, 457]
2023-09-24_04:54:00.712291128, [-292, 394]
2023-09-24_04:54:00.712389756, [363, 214]
2023-09-24_04:54:00.712488384, [825, 162]
2023-09-24_04:54:00.712587012, [463, 227]
2023-09-24_04:54:00.712685640, [-85, 370]
2023-09-24_04:54:00.712784268, [-346, 468]
2023-09-24_04:54:00.712882896, [-259, 577]
2023-09-24_04:54:00.712981524, [107, 530]
2023-09-24_04:54:00.713080152, [9, 456]
2023-09-24_04:54:00.713178780, [-547, 358]
2023-09-24_04:54:00.713277408, [-821, 305]
2023-09-24_04:54:00.713376036, [-275, 393]
2023-09-24_04:54:00.713474664, [370, 318]
2023-09-24_04:54:00.713573292, [-196, 170]
2023-09-24_04:54:00.713671920, [-1083, 2]
2023-09-24_04:54:00.713770547, [-932, -105]
2023-09-24_04:54:00.713869175, [-31, -75]
2023-09-24_04:54:00.713967803, [819, 94]
2023-09-24_04:54:00.714066431, [877, 196]
2023-09-24_04:54:00.714165059, [-88, 112]
2023-09-24_04:54:00.714263687, [-1269, 57]
2023-09-24_04:54:00.714362315, [-1538, 33]
2023-09-24_04:54:00.714460943, [-945, -34]
2023-09-24_04:54:00.714559571, [-431, -73]
2023-09-24_04:54:00.714658199, [206, -46]
2023-09-24_04:54:00.714756827, [647, 133]
2023-09-24_04:54:00.714855455, [357, 191]
2023-09-24_04:54:00.714954083, [-343, 101]
2023-09-24_04:54:00.715052711, [-1267, 106]
2023-09-24_04:54:00.715151339, [-2096, 186]
2023-09-24_04:54:00.715249967, [-1814, 256]
2023-09-24_04:54:00.715348595, [-695, 56]
2023-09-24_04:54:00.715447223, [319, -176]
2023-09-24_04:54:00.715545851, [383, -69]
2023-09-24_04:54:00.715644479, [-285, 4]
2023-09-24_04:54:00.715743107, [-497, -243]
2023-09-24_04:54:00.715841735, [-403, -281]
2023-09-24_04:54:00.715940363, [-8, -195]
2023-09-24_04:54:00.716038991, [272, -241]
2023-09-24_04:54:00.716137619, [129, -313]
2023-09-24_04:54:00.716236246, [-158, -361]
2023-09-24_04:54:00.716334874, [-749, -326]
2023-09-24_04:54:00.716433502, [-1371, -243]
2023-09-24_04:54:00.716532130, [-1767, -170]
2023-09-24_04:54:00.716630758, [-1496, -196]
2023-09-24_04:54:00.716729386, [-670, -193]
2023-09-24_04:54:00.716828014, [14, -256]
2023-09-24_04:54:00.716926642, [508, -406]
2023-09-24_04:54:00.717025270, [637, -374]
2023-09-24_04:54:00.717123898, [588, -354]
2023-09-24_04:54:00.717222526, [522, -404]
2023-09-24_04:54:00.717321154, [99, -363]
2023-09-24_04:54:00.717419782, [-437, -378]
2023-09-24_04:54:00.717518410, [-617, -227]
2023-09-24_04:54:00.717617038, [-662, -27]
2023-09-24_04:54:00.717715666, [-643, -120]
2023-09-24_04:54:00.717814294, [-604, -219]
2023-09-24_04:54:00.717912922, [-55, -234]
2023-09-24_04:54:00.718011550, [836, -285]
2023-09-24_04:54:00.718110178, [1102, -69]
2023-09-24_04:54:00.718208806, [789, -102]
2023-09-24_04:54:00.718307434, [676, -326]
2023-09-24_04:54:00.718406062, [594, -336]
2023-09-24_04:54:00.718504690, [405, -165]
2023-09-24_04:54:00.718603318, [168, 146]
2023-09-24_04:54:00.718701945, [35, 24]
2023-09-24_04:54:00.718800573, [297, -371]
2023-09-24_04:54:00.718899201, [331, -331]
2023-09-24_04:54:00.718997829, [240, 18]
2023-09-24_04:54:00.719096457, [571, -98]
2023-09-24_04:54:00.719195085, [726, -308]
2023-09-24_04:54:00.719293713, [649, -114]
2023-09-24_04:54:00.719392341, [415, 199]
2023-09-24_04:54:00.719490969, [541, 150]
2023-09-24_04:54:00.719589597, [719, 16]
2023-09-24_04:54:00.719688225, [349, 101]
2023-09-24_04:54:00.719786853, [158, 81]
2023-09-24_04:54:00.719885481, [266, 41]
2023-09-24_04:54:00.719984109, [223, -15]
2023-09-24_04:54:00.720082737, [-196, 276]
2023-09-24_04:54:00.720181365, [-637, 316]
2023-09-24_04:54:00.720279993, [-304, 105]
2023-09-24_04:54:00.720378621, [-121, 117]
2023-09-24_04:54:00.720477249, [-236, 61]
2023-09-24_04:54:00.720575877, [-15, 97]
2023-09-24_04:54:00.720674505, [329, 123]
2023-09-24_04:54:00.720773133, [698, 93]
2023-09-24_04:54:00.720871761, [711, 204]
2023-09-24_04:54:00.720970389, [143, 296]
2023-09-24_04:54:00.721069017, [-504, 302]
2023-09-24_04:54:00.721167644, [-810, 326]
2023-09-24_04:54:00.721266272, [-606, 207]
2023-09-24_04:54:00.721364900, [177, 236]
2023-09-24_04:54:00.721463528, [838, 395]
2023-09-24_04:54:00.721562156, [830, 286]
2023-09-24_04:54:00.721660784, [801, 147]
2023-09-24_04:54:00.721759412, [592, 119]
2023-09-24_04:54:00.721858040, [-353, -14]
2023-09-24_04:54:00.721956668, [-946, -24]
2023-09-24_04:54:00.722055296, [-676, 104]
2023-09-24_04:54:00.722153924, [609, 115]
2023-09-24_04:54:00.722252552, [1664, -51]
2023-09-24_04:54:00.722351180, [1229, -120]
2023-09-24_04:54:00.722449808, [502, -39]
2023-09-24_04:54:00.722548436, [-244, -69]
2023-09-24_04:54:00.722647064, [-546, -76]
2023-09-24_04:54:00.722745692, [96, -36]
2023-09-24_04:54:00.722844320, [640, 121]
2023-09-24_04:54:00.722942948, [519, 201]
2023-09-24_04:54:00.723041576, [-2, 110]
2023-09-24_04:54:00.723140204, [-465, 66]
2023-09-24_04:54:00.723238832, [-238, 268]
2023-09-24_04:54:00.723337460, [11, 330]
2023-09-24_04:54:00.723436088, [135, 105]
2023-09-24_04:54:00.723534716, [529, 152]
2023-09-24_04:54:00.723633343, [900, 234]
2023-09-24_04:54:00.723731971, [979, 160]
2023-09-24_04:54:00.723830599, [402, 122]
2023-09-24_04:54:00.723929227, [-120, 133]
2023-09-24_04:54:00.724027855, [-266, 229]
2023-09-24_04:54:00.724126483, [-205, 236]
2023-09-24_04:54:00.724225111, [66, 102]
2023-09-24_04:54:00.724323739, [-1, 211]
2023-09-24_04:54:00.724422367, [-334, 367]
2023-09-24_04:54:00.724520995, [-251, 227]
2023-09-24_04:54:00.724619623, [225, 176]
2023-09-24_04:54:00.724718251, [381, 39]
2023-09-24_04:54:00.724816879, [373, -119]
2023-09-24_04:54:00.724915507, [815, -11]
2023-09-24_04:54:00.725014135, [1018, -10]
2023-09-24_04:54:00.725112763, [228, -19]
2023-09-24_04:54:00.725211391, [-760, 28]
2023-09-24_04:54:00.725310019, [-1149, -77]
2023-09-24_04:54:00.725408647, [-1099, 7]
2023-09-24_04:54:00.725507275, [-924, 115]
2023-09-24_04:54:00.725605903, [-780, 109]
2023-09-24_04:54:00.725704531, [-355, 115]
2023-09-24_04:54:00.725803159, [-118, 86]
2023-09-24_04:54:00.725901787, [-493, 110]
2023-09-24_04:54:00.726000415, [-244, -6]
2023-09-24_04:54:00.726099042, [407, -147]
2023-09-24_04:54:00.726197670, [127, -133]
2023-09-24_04:54:00.726296298, [-533, 23]
2023-09-24_04:54:00.726394926, [-699, 81]
2023-09-24_04:54:00.726493554, [-285, -93]
2023-09-24_04:54:00.726592182, [126, -60]
2023-09-24_04:54:00.726690810, [-129, 48]
2023-09-24_04:54:00.726789438, [-192, 55]
2023-09-24_04:54:00.726888066, [-51, 80]
2023-09-24_04:54:00.726986694, [-471, 176]
2023-09-24_04:54:00.727085322, [-589, 88]
2023-09-24_04:54:00.727183950, [-563, -128]
2023-09-24_04:54:00.727282578, [-571, -206]
2023-09-24_04:54:00.727381206, [-357, -128]
2023-09-24_04:54:00.727479834, [157, -52]
2023-09-24_04:54:00.727578462, [309, -61]
2023-09-24_04:54:00.727677090, [-139, -99]
2023-09-24_04:54:00.727775718, [-645, -29]
2023-09-24_04:54:00.727874346, [-786, 91]
2023-09-24_04:54:00.727972974, [-64, 216]
2023-09-24_04:54:00.728071602, [325, 254]
2023-09-24_04:54:00.728170230, [214, 248]
2023-09-24_04:54:00.728268858, [364, 175]
2023-09-24_04:54:00.728367486, [409, 42]
2023-09-24_04:54:00.728466114, [410, -84]
2023-09-24_04:54:00.728564742, [58, 24]
2023-09-24_04:54:00.728663369, [-446, 123]
2023-09-24_04:54:00.728761997, [-659, 23]
2023-09-24_04:54:00.728860625, [-623, 52]
2023-09-24_04:54:00.728959253, [-624, -25]
2023-09-24_04:54:00.729057881, [-482, -98]
2023-09-24_04:54:00.729156509, [7, -19]
2023-09-24_04:54:00.729255137, [120, 55]
2023-09-24_04:54:00.729353765, [335, 233]
2023-09-24_04:54:00.729452393, [572, 516]
2023-09-24_04:54:00.729551021, [208, 635]
2023-09-24_04:54:00.729649649, [-324, 454]
2023-09-24_04:54:00.729748277, [-713, 301]
2023-09-24_04:54:00.729846905, [-522, 221]
2023-09-24_04:54:00.729945533, [59, 283]
2023-09-24_04:54:00.730044161, [475, 279]
2023-09-24_04:54:00.730142789, [774, 172]
2023-09-24_04:54:00.730241417, [1093, 350]
2023-09-24_04:54:00.730340045, [546, 392]
2023-09-24_04:54:00.730438673, [-342, 258]
2023-09-24_04:54:00.730537301, [-196, 297]
2023-09-24_04:54:00.730635929, [300, 387]
2023-09-24_04:54:00.730734557, [627, 311]
2023-09-24_04:54:00.730833185, [565, 73]
2023-09-24_04:54:00.730931813, [105, 59]
2023-09-24_04:54:00.731030441, [-145, 243]
2023-09-24_04:54:00.731129068, [-92, 280]
2023-09-24_04:54:00.731227696, [92, 172]
2023-09-24_04:54:00.731326324, [167, 191]
2023-09-24_04:54:00.731424952, [79, 80]
2023-09-24_04:54:00.731523580, [328, -116]
2023-09-24_04:54:00.731622208, [680, -128]
2023-09-24_04:54:00.731720836, [695, -8]
2023-09-24_04:54:00.731819464, [220, 52]
2023-09-24_04:54:00.731918092, [214, 65]
2023-09-24_04:54:00.732016720, [671, 303]
2023-09-24_04:54:00.732115348, [570, 229]
2023-09-24_04:54:00.732213976, [178, 122]
2023-09-24_04:54:00.732312604, [70, 241]
2023-09-24_04:54:00.732411232, [83, 252]
2023-09-24_04:54:00.732509860, [38, 379]
2023-09-24_04:54:00.732608488, [-50, 511]
2023-09-24_04:54:00.732707116, [4, 531]
2023-09-24_04:54:00.732805744, [214, 579]
2023-09-24_04:54:00.732904372, [289, 418]
2023-09-24_04:54:00.733003000, [-111, 245]
2023-09-24_04:54:00.733101628, [-449, 292]
2023-09-24_04:54:00.733200256, [-491, 236]
2023-09-24_04:54:00.733298884, [125, 169]
2023-09-24_04:54:00.733397512, [910, 194]
2023-09-24_04:54:00.733496140, [1237, 216]
2023-09-24_04:54:00.733594767, [979, 184]
2023-09-24_04:54:00.733693395, [290, 171]
2023-09-24_04:54:00.733792023, [231, 95]
2023-09-24_04:54:00.733890651, [388, 77]
2023-09-24_04:54:00.733989279, [-229, 14]
2023-09-24_04:54:00.734087907, [-829, 16]
2023-09-24_04:54:00.734186535, [-858, 99]
2023-09-24_04:54:00.734285163, [-747, 53]
2023-09-24_04:54:00.734383791, [-444, 70]
2023-09-24_04:54:00.734482419, [-18, 100]
2023-09-24_04:54:00.734581047, [152, 141]
2023-09-24_04:54:00.734679675, [25, 73]
2023-09-24_04:54:00.734778303, [70, 107]
2023-09-24_04:54:00.734876931, [-1, 122]
2023-09-24_04:54:00.734975559, [-693, 153]
2023-09-24_04:54:00.735074187, [-1440, 284]
2023-09-24_04:54:00.735172815, [-1363, 209]
2023-09-24_04:54:00.735271443, [-1039, 50]
2023-09-24_04:54:00.735370071, [-1166, 148]
2023-09-24_04:54:00.735468699, [-974, 24]
2023-09-24_04:54:00.735567327, [-35, -157]
2023-09-24_04:54:00.735665955, [391, -231]
2023-09-24_04:54:00.735764583, [118, -274]
2023-09-24_04:54:00.735863211, [9, -341]
2023-09-24_04:54:00.735961839, [-153, -334]
2023-09-24_04:54:00.736060466, [-233, -148]
2023-09-24_04:54:00.736159094, [-207, -83]
2023-09-24_04:54:00.736257722, [-519, -91]
2023-09-24_04:54:00.736356350, [-650, -113]
2023-09-24_04:54:00.736454978, [-384, -87]
2023-09-24_04:54:00.736553606, [-252, -115]
2023-09-24_04:54:00.736652234, [-264, -82]
2023-09-24_04:54:00.736750862, [44, 60]
2023-09-24_04:54:00.736849490, [447, 11]
2023-09-24_04:54:00.736948118, [454, -119]
2023-09-24_04:54:00.737046746, [144, -213]
2023-09-24_04:54:00.737145374, [-377, -152]
2023-09-24_04:54:00.737244002, [-870, -71]
2023-09-24_04:54:00.737342630, [-854, -166]
2023-09-24_04:54:00.737441258, [-233, -175]
2023-09-24_04:54:00.737539886, [648, -165]
2023-09-24_04:54:00.737638514, [953, -192]
2023-09-24_04:54:00.737737142, [329, -309]
2023-09-24_04:54:00.737835770, [-403, -423]
2023-09-24_04:54:00.737934398, [-692, -483]
2023-09-24_04:54:00.738033026, [-319, -439]
2023-09-24_04:54:00.738131654, [51, -426]
2023-09-24_04:54:00.738230282, [-25, -439]
2023-09-24_04:54:00.738328910, [-148, -370]
2023-09-24_04:54:00.738427538, [-230, -212]
2023-09-24_04:54:00.738526165, [-94, -157]
2023-09-24_04:54:00.738624793, [-392, -475]
2023-09-24_04:54:00.738723421, [-1109, -420]
2023-09-24_04:54:00.738822049, [-1096, -106]
2023-09-24_04:54:00.738920677, [-36, -136]
2023-09-24_04:54:00.739019305, [1092, -206]
2023-09-24_04:54:00.739117933, [1156, -139]
2023-09-24_04:54:00.739216561, [839, -37]
2023-09-24_04:54:00.739315189, [712, -93]
2023-09-24_04:54:00.739413817, [603, -200]
2023-09-24_04:54:00.739512445, [194, -147]
2023-09-24_04:54:00.739611073, [-652, -221]
2023-09-24_04:54:00.739709701, [-1134, -255]
2023-09-24_04:54:00.739808329, [-1200, -328]
2023-09-24_04:54:00.739906957, [-1322, -471]
2023-09-24_04:54:00.740005585, [-871, -366]
2023-09-24_04:54:00.740104213, [508, -254]
2023-09-24_04:54:00.740202841, [1188, -183]
2023-09-24_04:54:00.740301469, [941, -273]
2023-09-24_04:54:00.740400097, [533, -243]
2023-09-24_04:54:00.740498725, [141, -206]
2023-09-24_04:54:00.740597353, [-495, -368]
2023-09-24_04:54:00.740695981, [-1083, -345]
2023-09-24_04:54:00.740794609, [-910, -340]
2023-09-24_04:54:00.740893237, [-709, -386]
2023-09-24_04:54:00.740991864, [-796, -269]
2023-09-24_04:54:00.741090492, [-510, -136]
2023-09-24_04:54:00.741189120, [384, -286]
2023-09-24_04:54:00.741287748, [635, -335]
2023-09-24_04:54:00.741386376, [207, -161]
2023-09-24_04:54:00.741485004, [140, 20]
2023-09-24_04:54:00.741583632, [76, 95]
2023-09-24_04:54:00.741682260, [31, -139]
2023-09-24_04:54:00.741780888, [275, -172]
2023-09-24_04:54:00.741879516, [128, -11]
2023-09-24_04:54:00.741978144, [-318, -108]
2023-09-24_04:54:00.742076772, [-492, -61]
2023-09-24_04:54:00.742175400, [-423, -66]
2023-09-24_04:54:00.742274028, [-242, -313]
2023-09-24_04:54:00.742372656, [-371, -412]
2023-09-24_04:54:00.742471284, [-547, -532]
2023-09-24_04:54:00.742569912, [-152, -475]
2023-09-24_04:54:00.742668540, [377, -308]
2023-09-24_04:54:00.742767168, [320, -198]
2023-09-24_04:54:00.742865796, [-43, -66]
2023-09-24_04:54:00.742964424, [-192, -87]
2023-09-24_04:54:00.743063052, [-358, -98]
2023-09-24_04:54:00.743161680, [-777, -64]
2023-09-24_04:54:00.743260308, [-356, -1]
2023-09-24_04:54:00.743358936, [520, -65]
2023-09-24_04:54:00.743457563, [398, -96]
2023-09-24_04:54:00.743556191, [173, -94]
2023-09-24_04:54:00.743654819, [429, -234]
2023-09-24_04:54:00.743753447, [761, -265]
2023-09-24_04:54:00.743852075, [284, -204]
2023-09-24_04:54:00.743950703, [-722, -150]
2023-09-24_04:54:00.744049331, [-831, -51]
2023-09-24_04:54:00.744147959, [-230, 115]
2023-09-24_04:54:00.744246587, [300, 241]
2023-09-24_04:54:00.744345215, [575, 310]
2023-09-24_04:54:00.744443843, [455, 250]
2023-09-24_04:54:00.744542471, [118, 254]
2023-09-24_04:54:00.744641099, [112, 351]
2023-09-24_04:54:00.744739727, [124, 289]
2023-09-24_04:54:00.744838355, [-86, 231]
2023-09-24_04:54:00.744936983, [-402, 251]
2023-09-24_04:54:00.745035611, [-112, 398]
2023-09-24_04:54:00.745134239, [220, 427]
2023-09-24_04:54:00.745232867, [-133, 225]
2023-09-24_04:54:00.745331495, [-704, 57]
2023-09-24_04:54:00.745430123, [-882, 81]
2023-09-24_04:54:00.745528751, [-144, 190]
2023-09-24_04:54:00.745627379, [759, 145]
2023-09-24_04:54:00.745726007, [1081, 50]
2023-09-24_04:54:00.745824635, [975, 18]
2023-09-24_04:54:00.745923262, [666, 63]
2023-09-24_04:54:00.746021890, [59, 11]
2023-09-24_04:54:00.746120518, [-364, -20]
2023-09-24_04:54:00.746219146, [-624, 100]
2023-09-24_04:54:00.746317774, [-591, 159]
2023-09-24_04:54:00.746416402, [24, 174]
2023-09-24_04:54:00.746515030, [187, 320]
2023-09-24_04:54:00.746613658, [152, 230]
2023-09-24_04:54:00.746712286, [619, 52]
2023-09-24_04:54:00.746810914, [483, 72]
2023-09-24_04:54:00.746909542, [-48, 99]
2023-09-24_04:54:00.747008170, [-150, 126]
2023-09-24_04:54:00.747106798, [43, 164]
2023-09-24_04:54:00.747205426, [419, 287]
2023-09-24_04:54:00.747304054, [346, 205]
2023-09-24_04:54:00.747402682, [176, -76]
2023-09-24_04:54:00.747501310, [315, 14]
2023-09-24_04:54:00.747599938, [492, 111]
2023-09-24_04:54:00.747698566, [477, -10]
2023-09-24_04:54:00.747797194, [432, -46]
2023-09-24_04:54:00.747895822, [552, -104]
2023-09-24_04:54:00.747994450, [681, -308]
2023-09-24_04:54:00.748093078, [967, -316]
2023-09-24_04:54:00.748191706, [543, -209]
2023-09-24_04:54:00.748290334, [-406, -284]
2023-09-24_04:54:00.748388962, [-502, -70]
2023-09-24_04:54:00.748487589, [10, 164]
2023-09-24_04:54:00.748586217, [321, 206]
2023-09-24_04:54:00.748684845, [833, 209]
2023-09-24_04:54:00.748783473, [1725, 46]
2023-09-24_04:54:00.748882101, [1922, 20]
2023-09-24_04:54:00.748980729, [992, 18]
2023-09-24_04:54:00.749079357, [-174, -15]
2023-09-24_04:54:00.749177985, [-336, 59]
2023-09-24_04:54:00.749276613, [-18, 129]
2023-09-24_04:54:00.749375241, [-91, 46]
2023-09-24_04:54:00.749473869, [-131, 34]
2023-09-24_04:54:00.749572497, [-101, -46]
2023-09-24_04:54:00.749671125, [87, -50]
2023-09-24_04:54:00.749769753, [586, 92]
2023-09-24_04:54:00.749868381, [1070, 58]
2023-09-24_04:54:00.749967009, [1242, -92]
2023-09-24_04:54:00.750065637, [762, -8]
2023-09-24_04:54:00.750164265, [-109, 104]
2023-09-24_04:54:00.750262893, [-833, 48]
2023-09-24_04:54:00.750361521, [-773, 39]
2023-09-24_04:54:00.750460149, [-177, -10]
2023-09-24_04:54:00.750558777, [102, 28]
2023-09-24_04:54:00.750657405, [-163, -8]
2023-09-24_04:54:00.750756033, [-265, -25]
2023-09-24_04:54:00.750854661, [120, 2]
2023-09-24_04:54:00.750953288, [907, -89]
2023-09-24_04:54:00.751051916, [1362, 1]
2023-09-24_04:54:00.751150544, [1086, 41]
2023-09-24_04:54:00.751249172, [400, 166]
2023-09-24_04:54:00.751347800, [-234, 150]
2023-09-24_04:54:00.751446428, [-429, 28]
2023-09-24_04:54:00.751545056, [-478, -14]
2023-09-24_04:54:00.751643684, [-843, -78]
2023-09-24_04:54:00.751742312, [-871, -35]
2023-09-24_04:54:00.751840940, [-212, -62]
2023-09-24_04:54:00.751939568, [529, -20]
2023-09-24_04:54:00.752038196, [918, -4]
2023-09-24_04:54:00.752136824, [784, 86]
2023-09-24_04:54:00.752235452, [225, 136]
2023-09-24_04:54:00.752334080, [-587, -56]
2023-09-24_04:54:00.752432708, [-1032, -187]
2023-09-24_04:54:00.752531336, [-816, -316]
2023-09-24_04:54:00.752629964, [-453, -267]
2023-09-24_04:54:00.752728592, [-616, -199]
2023-09-24_04:54:00.752827220, [-251, -219]
2023-09-24_04:54:00.752925848, [393, -63]
2023-09-24_04:54:00.753024476, [568, 95]
2023-09-24_04:54:00.753123104, [505, 131]
2023-09-24_04:54:00.753221732, [-21, 127]
2023-09-24_04:54:00.753320360, [-623, 80]
2023-09-24_04:54:00.753418987, [-806, 62]
2023-09-24_04:54:00.753517615, [-811, 43]
2023-09-24_04:54:00.753616243, [-897, -74]
2023-09-24_04:54:00.753714871, [-859, -14]
2023-09-24_04:54:00.753813499, [-320, 153]
2023-09-24_04:54:00.753912127, [-112, 122]
2023-09-24_04:54:00.754010755, [-224, 58]
2023-09-24_04:54:00.754109383, [170, 53]
2023-09-24_04:54:00.754208011, [334, 154]
2023-09-24_04:54:00.754306639, [-234, 253]
2023-09-24_04:54:00.754405267, [-1076, 109]
2023-09-24_04:54:00.754503895, [-1327, -11]
2023-09-24_04:54:00.754602523, [-962, 85]
2023-09-24_04:54:00.754701151, [-457, 39]
2023-09-24_04:54:00.754799779, [-329, -145]
2023-09-24_04:54:00.754898407, [-273, -261]
2023-09-24_04:54:00.754997035, [-65, -386]
2023-09-24_04:54:00.755095663, [155, -430]
2023-09-24_04:54:00.755194291, [-6, -225]
2023-09-24_04:54:00.755292919, [-648, 25]
2023-09-24_04:54:00.755391547, [-886, 111]
2023-09-24_04:54:00.755490175, [-725, 78]
2023-09-24_04:54:00.755588803, [-1082, 32]
2023-09-24_04:54:00.755687431, [-1163, 84]
2023-09-24_04:54:00.755786059, [-538, 4]
2023-09-24_04:54:00.755884686, [-514, -65]
2023-09-24_04:54:00.755983314, [-930, -2]
2023-09-24_04:54:00.756081942, [-454, -79]
2023-09-24_04:54:00.756180570, [297, -160]
2023-09-24_04:54:00.756279198, [45, -255]
2023-09-24_04:54:00.756377826, [-754, -310]
2023-09-24_04:54:00.756476454, [-814, -215]
2023-09-24_04:54:00.756575082, [-286, -153]
2023-09-24_04:54:00.756673710, [79, -312]
2023-09-24_04:54:00.756772338, [181, -382]
2023-09-24_04:54:00.756870966, [-149, -356]
2023-09-24_04:54:00.756969594, [-773, -406]
2023-09-24_04:54:00.757068222, [-1034, -360]
2023-09-24_04:54:00.757166850, [-980, -457]
2023-09-24_04:54:00.757265478, [-734, -526]
2023-09-24_04:54:00.757364106, [-67, -412]
2023-09-24_04:54:00.757462734, [512, -263]
2023-09-24_04:54:00.757561362, [648, -129]
2023-09-24_04:54:00.757659990, [135, -226]
2023-09-24_04:54:00.757758618, [-285, -336]
2023-09-24_04:54:00.757857246, [183, -343]
2023-09-24_04:54:00.757955874, [205, -364]
2023-09-24_04:54:00.758054502, [179, -420]
2023-09-24_04:54:00.758153130, [574, -495]
2023-09-24_04:54:00.758251758, [377, -440]
2023-09-24_04:54:00.758350385, [-95, -254]
2023-09-24_04:54:00.758449013, [-735, -149]
2023-09-24_04:54:00.758547641, [-1202, -278]
2023-09-24_04:54:00.758646269, [-427, -271]
2023-09-24_04:54:00.758744897, [824, -169]
2023-09-24_04:54:00.758843525, [1140, -122]
2023-09-24_04:54:00.758942153, [1237, -178]
2023-09-24_04:54:00.759040781, [781, -240]
2023-09-24_04:54:00.759139409, [-261, -148]
2023-09-24_04:54:00.759238037, [-487, -246]
2023-09-24_04:54:00.759336665, [-73, -159]
2023-09-24_04:54:00.759435293, [295, 87]
2023-09-24_04:54:00.759533921, [181, 79]
2023-09-24_04:54:00.759632549, [-85, -34]
2023-09-24_04:54:00.759731177, [84, -101]
2023-09-24_04:54:00.759829805, [181, 52]
2023-09-24_04:54:00.759928433, [389, -6]
2023-09-24_04:54:00.760027061, [1111, -25]
2023-09-24_04:54:00.760125689, [1403, 71]
2023-09-24_04:54:00.760224317, [829, 125]
2023-09-24_04:54:00.760322945, [-445, 162]
2023-09-24_04:54:00.760421573, [-1055, 72]
2023-09-24_04:54:00.760520201, [-522, 91]
2023-09-24_04:54:00.760618829, [192, 161]
2023-09-24_04:54:00.760717457, [385, 68]
2023-09-24_04:54:00.760816084, [222, 73]
2023-09-24_04:54:00.760914712, [202, 139]
2023-09-24_04:54:00.761013340, [532, 148]
2023-09-24_04:54:00.761111968, [621, 27]
2023-09-24_04:54:00.761210596, [297, -115]
2023-09-24_04:54:00.761309224, [428, -22]
2023-09-24_04:54:00.761407852, [304, 114]
2023-09-24_04:54:00.761506480, [-550, 63]
2023-09-24_04:54:00.761605108, [-1285, -6]
2023-09-24_04:54:00.761703736, [-1231, -21]
2023-09-24_04:54:00.761802364, [-226, 62]
2023-09-24_04:54:00.761900992, [720, 53]
2023-09-24_04:54:00.761999620, [861, 52]
2023-09-24_04:54:00.762098248, [1353, 20]
2023-09-24_04:54:00.762196876, [1373, 46]
2023-09-24_04:54:00.762295504, [149, 104]
2023-09-24_04:54:00.762394132, [-1122, 108]
2023-09-24_04:54:00.762492760, [-1584, 61]
2023-09-24_04:54:00.762591388, [-1288, 62]
2023-09-24_04:54:00.762690016, [-843, 101]
2023-09-24_04:54:00.762788644, [-417, 165]
2023-09-24_04:54:00.762887272, [195, 176]
2023-09-24_04:54:00.762985900, [600, 162]
2023-09-24_04:54:00.763084528, [585, 155]
2023-09-24_04:54:00.763183156, [901, 25]
2023-09-24_04:54:00.763281783, [845, 12]
2023-09-24_04:54:00.763380411, [299, -57]
2023-09-24_04:54:00.763479039, [369, -93]
2023-09-24_04:54:00.763577667, [489, 48]
2023-09-24_04:54:00.763676295, [-42, 14]
2023-09-24_04:54:00.763774923, [-678, -116]
2023-09-24_04:54:00.763873551, [-910, -41]
2023-09-24_04:54:00.763972179, [-729, 101]
2023-09-24_04:54:00.764070807, [-372, 110]
2023-09-24_04:54:00.764169435, [-110, -159]
2023-09-24_04:54:00.764268063, [60, -260]
2023-09-24_04:54:00.764366691, [651, -132]
2023-09-24_04:54:00.764465319, [1154, -125]
2023-09-24_04:54:00.764563947, [829, -108]
2023-09-24_04:54:00.764662575, [-59, 6]
2023-09-24_04:54:00.764761203, [-622, 152]
2023-09-24_04:54:00.764859831, [-92, 224]
2023-09-24_04:54:00.764958459, [2, 256]
2023-09-24_04:54:00.765057087, [-921, 172]
2023-09-24_04:54:00.765155715, [-744, 28]
2023-09-24_04:54:00.765254343, [-190, -4]
2023-09-24_04:54:00.765352971, [-284, 7]
2023-09-24_04:54:00.765451599, [-328, 32]
2023-09-24_04:54:00.765550227, [-64, -131]
2023-09-24_04:54:00.765648855, [872, -234]
2023-09-24_04:54:00.765747482, [1459, -135]
2023-09-24_04:54:00.765846110, [924, -56]
2023-09-24_04:54:00.765944738, [-122, -62]
2023-09-24_04:54:00.766043366, [-764, -100]
2023-09-24_04:54:00.766141994, [-833, 16]
2023-09-24_04:54:00.766240622, [-860, 145]
2023-09-24_04:54:00.766339250, [-752, 153]
2023-09-24_04:54:00.766437878, [-354, 71]
2023-09-24_04:54:00.766536506, [71, 19]
2023-09-24_04:54:00.766635134, [287, 139]
2023-09-24_04:54:00.766733762, [488, 279]
2023-09-24_04:54:00.766832390, [1010, 233]
2023-09-24_04:54:00.766931018, [1055, 107]
2023-09-24_04:54:00.767029646, [676, -36]
2023-09-24_04:54:00.767128274, [334, -99]
2023-09-24_04:54:00.767226902, [-256, 39]
2023-09-24_04:54:00.767325530, [-613, 265]
2023-09-24_04:54:00.767424158, [-584, 260]
2023-09-24_04:54:00.767522786, [-617, 103]
2023-09-24_04:54:00.767621414, [-961, 162]
2023-09-24_04:54:00.767720042, [-622, 219]
2023-09-24_04:54:00.767818670, [488, 239]
