"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-320U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [2813, -31]
2023-09-24_04:54:00.853427739, [-612, -116]
2023-09-24_04:54:00.853526367, [-843, -72]
2023-09-24_04:54:00.853624995, [-1129, -194]
2023-09-24_04:54:00.853723623, [-1171, -149]
2023-09-24_04:54:00.853822251, [-1150, -147]
2023-09-24_04:54:00.853920879, [-1303, -269]
2023-09-24_04:54:00.854019507, [-1564, -322]
2023-09-24_04:54:00.854118135, [-1133, -296]
2023-09-24_04:54:00.854216763, [-383, -114]
2023-09-24_04:54:00.854315391, [-87, -78]
2023-09-24_04:54:00.854414019, [-85, -139]
2023-09-24_04:54:00.854512647, [-175, -123]
2023-09-24_04:54:00.854611275, [-325, -223]
2023-09-24_04:54:00.854709903, [-60, -255]
2023-09-24_04:54:00.854808531, [355, -165]
2023-09-24_04:54:00.854907159, [130, -97]
2023-09-24_04:54:00.855005786, [-265, -58]
2023-09-24_04:54:00.855104414, [-180, -164]
2023-09-24_04:54:00.855203042, [255, -86]
2023-09-24_04:54:00.855301670, [393, 73]
2023-09-24_04:54:00.855400298, [98, 45]
2023-09-24_04:54:00.855498926, [-161, 11]
2023-09-24_04:54:00.855597554, [-47, -53]
2023-09-24_04:54:00.855696182, [653, -180]
2023-09-24_04:54:00.855794810, [1619, -264]
2023-09-24_04:54:00.855893438, [1859, -164]
2023-09-24_04:54:00.855992066, [2010, -6]
2023-09-24_04:54:00.856090694, [2543, 95]
2023-09-24_04:54:00.856189322, [2494, 61]
2023-09-24_04:54:00.856287950, [1927, 41]
2023-09-24_04:54:00.856386578, [1627, 124]
2023-09-24_04:54:00.856485206, [1694, 12]
2023-09-24_04:54:00.856583834, [1507, -77]
2023-09-24_04:54:00.856682462, [1255, 64]
2023-09-24_04:54:00.856781090, [1478, 135]
2023-09-24_04:54:00.856879718, [2374, 72]
2023-09-24_04:54:00.856978346, [3298, -19]
2023-09-24_04:54:00.857076974, [3993, 64]
2023-09-24_04:54:00.857175602, [4284, 280]
2023-09-24_04:54:00.857274230, [3748, 246]
2023-09-24_04:54:00.857372858, [3043, 161]
2023-09-24_04:54:00.857471485, [2908, 125]
2023-09-24_04:54:00.857570113, [2818, 70]
2023-09-24_04:54:00.857668741, [2616, 142]
2023-09-24_04:54:00.857767369, [2854, 155]
2023-09-24_04:54:00.857865997, [2879, 210]
2023-09-24_04:54:00.857964625, [2906, 268]
2023-09-24_04:54:00.858063253, [3201, 262]
2023-09-24_04:54:00.858161881, [3414, 172]
2023-09-24_04:54:00.858260509, [3675, -51]
2023-09-24_04:54:00.858359137, [3901, -26]
2023-09-24_04:54:00.858457765, [4291, 165]
2023-09-24_04:54:00.858556393, [4558, 171]
2023-09-24_04:54:00.858655021, [4664, 123]
2023-09-24_04:54:00.858753649, [4140, 294]
2023-09-24_04:54:00.858852277, [3490, 329]
2023-09-24_04:54:00.858950905, [3275, 72]
2023-09-24_04:54:00.859049533, [2968, -127]
2023-09-24_04:54:00.859148161, [2696, 8]
2023-09-24_04:54:00.859246789, [2744, 261]
2023-09-24_04:54:00.859345417, [3474, 307]
2023-09-24_04:54:00.859444045, [3797, 178]
2023-09-24_04:54:00.859542673, [3160, 123]
2023-09-24_04:54:00.859641301, [2767, 96]
2023-09-24_04:54:00.859739929, [2713, 49]
2023-09-24_04:54:00.859838557, [2991, 66]
2023-09-24_04:54:00.859937184, [3183, 144]
2023-09-24_04:54:00.860035812, [2995, 155]
2023-09-24_04:54:00.860134440, [2531, 140]
2023-09-24_04:54:00.860233068, [2051, 122]
2023-09-24_04:54:00.860331696, [2473, 197]
2023-09-24_04:54:00.860430324, [2982, 146]
2023-09-24_04:54:00.860528952, [2749, -6]
2023-09-24_04:54:00.860627580, [2378, 54]
2023-09-24_04:54:00.860726208, [2080, 77]
2023-09-24_04:54:00.860824836, [2084, -13]
2023-09-24_04:54:00.860923464, [2133, -69]
2023-09-24_04:54:00.861022092, [2313, 48]
2023-09-24_04:54:00.861120720, [2421, 88]
2023-09-24_04:54:00.861219348, [2087, -19]
2023-09-24_04:54:00.861317976, [1982, -109]
2023-09-24_04:54:00.861416604, [2445, -77]
2023-09-24_04:54:00.861515232, [2677, -23]
2023-09-24_04:54:00.861613860, [2176, -54]
2023-09-24_04:54:00.861712488, [1341, 21]
2023-09-24_04:54:00.861811116, [182, 3]
2023-09-24_04:54:00.861909744, [33, -111]
2023-09-24_04:54:00.862008372, [1159, -173]
2023-09-24_04:54:00.862107000, [1918, -135]
2023-09-24_04:54:00.862205628, [2453, -167]
2023-09-24_04:54:00.862304256, [2334, -82]
2023-09-24_04:54:00.862402883, [1560, 187]
2023-09-24_04:54:00.862501511, [1463, 161]
2023-09-24_04:54:00.862600139, [1821, -124]
2023-09-24_04:54:00.862698767, [1869, -343]
2023-09-24_04:54:00.862797395, [1601, -419]
2023-09-24_04:54:00.862896023, [1268, -311]
2023-09-24_04:54:00.862994651, [1262, -453]
2023-09-24_04:54:00.863093279, [1166, -606]
2023-09-24_04:54:00.863191907, [584, -339]
2023-09-24_04:54:00.863290535, [668, -113]
2023-09-24_04:54:00.863389163, [1179, -170]
2023-09-24_04:54:00.863487791, [1289, -236]
2023-09-24_04:54:00.863586419, [1337, -311]
2023-09-24_04:54:00.863685047, [1355, -296]
2023-09-24_04:54:00.863783675, [980, -157]
2023-09-24_04:54:00.863882303, [623, -69]
2023-09-24_04:54:00.863980931, [814, -79]
2023-09-24_04:54:00.864079559, [948, -242]
2023-09-24_04:54:00.864178187, [839, -248]
2023-09-24_04:54:00.864276815, [1063, -142]
2023-09-24_04:54:00.864375443, [1421, -169]
2023-09-24_04:54:00.864474071, [1439, -174]
2023-09-24_04:54:00.864572699, [979, -153]
2023-09-24_04:54:00.864671327, [545, -162]
2023-09-24_04:54:00.864769955, [596, -222]
2023-09-24_04:54:00.864868583, [729, -239]
2023-09-24_04:54:00.864967210, [505, -167]
2023-09-24_04:54:00.865065838, [534, -212]
2023-09-24_04:54:00.865164466, [892, -163]
2023-09-24_04:54:00.865263094, [689, -86]
2023-09-24_04:54:00.865361722, [255, -175]
2023-09-24_04:54:00.865460350, [276, -155]
2023-09-24_04:54:00.865558978, [747, 127]
2023-09-24_04:54:00.865657606, [1127, 131]
2023-09-24_04:54:00.865756234, [1509, 70]
2023-09-24_04:54:00.865854862, [1558, 175]
2023-09-24_04:54:00.865953490, [681, 196]
2023-09-24_04:54:00.866052118, [-22, 134]
2023-09-24_04:54:00.866150746, [68, -134]
2023-09-24_04:54:00.866249374, [354, -186]
2023-09-24_04:54:00.866348002, [633, -182]
2023-09-24_04:54:00.866446630, [823, -106]
2023-09-24_04:54:00.866545258, [1393, 81]
2023-09-24_04:54:00.866643886, [1859, 147]
2023-09-24_04:54:00.866742514, [1506, 168]
2023-09-24_04:54:00.866841142, [1075, 127]
2023-09-24_04:54:00.866939770, [668, 133]
2023-09-24_04:54:00.867038398, [562, -5]
2023-09-24_04:54:00.867137026, [1337, -90]
2023-09-24_04:54:00.867235654, [1773, 101]
2023-09-24_04:54:00.867334282, [1279, 97]
2023-09-24_04:54:00.867432909, [951, -92]
2023-09-24_04:54:00.867531537, [1245, -130]
2023-09-24_04:54:00.867630165, [1680, -207]
2023-09-24_04:54:00.867728793, [2115, -261]
2023-09-24_04:54:00.867827421, [2142, -7]
2023-09-24_04:54:00.867926049, [1674, 238]
2023-09-24_04:54:00.868024677, [1166, 244]
2023-09-24_04:54:00.868123305, [1340, 141]
2023-09-24_04:54:00.868221933, [1957, 15]
2023-09-24_04:54:00.868320561, [2271, 40]
2023-09-24_04:54:00.868419189, [2107, 149]
2023-09-24_04:54:00.868517817, [1449, 80]
2023-09-24_04:54:00.868616445, [903, -52]
2023-09-24_04:54:00.868715073, [975, -56]
2023-09-24_04:54:00.868813701, [1726, -44]
2023-09-24_04:54:00.868912329, [2117, -28]
2023-09-24_04:54:00.869010957, [1574, -32]
2023-09-24_04:54:00.869109585, [883, -34]
2023-09-24_04:54:00.869208213, [938, 128]
2023-09-24_04:54:00.869306841, [1436, 108]
2023-09-24_04:54:00.869405469, [1414, -9]
2023-09-24_04:54:00.869504097, [1370, 117]
2023-09-24_04:54:00.869602725, [1222, 187]
2023-09-24_04:54:00.869701353, [1064, 189]
2023-09-24_04:54:00.869799981, [775, 138]
2023-09-24_04:54:00.869898608, [383, 67]
2023-09-24_04:54:00.869997236, [128, 64]
2023-09-24_04:54:00.870095864, [-666, 277]
2023-09-24_04:54:00.870194492, [-1339, 396]
2023-09-24_04:54:00.870293120, [-958, 279]
2023-09-24_04:54:00.870391748, [-82, 138]
2023-09-24_04:54:00.870490376, [465, 80]
2023-09-24_04:54:00.870589004, [961, 80]
2023-09-24_04:54:00.870687632, [689, 18]
2023-09-24_04:54:00.870786260, [-208, 10]
2023-09-24_04:54:00.870884888, [-560, -92]
2023-09-24_04:54:00.870983516, [-427, -277]
2023-09-24_04:54:00.871082144, [-740, -371]
2023-09-24_04:54:00.871180772, [-1305, -322]
2023-09-24_04:54:00.871279400, [-1166, -181]
2023-09-24_04:54:00.871378028, [-889, -78]
2023-09-24_04:54:00.871476656, [-1260, 0]
2023-09-24_04:54:00.871575284, [-1298, -83]
2023-09-24_04:54:00.871673912, [-780, -224]
2023-09-24_04:54:00.871772540, [-536, -193]
2023-09-24_04:54:00.871871168, [-462, -105]
2023-09-24_04:54:00.871969796, [-708, -77]
2023-09-24_04:54:00.872068424, [-1098, -141]
2023-09-24_04:54:00.872167052, [-1551, -50]
2023-09-24_04:54:00.872265680, [-1858, -64]
2023-09-24_04:54:00.872364307, [-1791, -57]
2023-09-24_04:54:00.872462935, [-1381, 93]
2023-09-24_04:54:00.872561563, [-414, 187]
2023-09-24_04:54:00.872660191, [145, 79]
2023-09-24_04:54:00.872758819, [-166, -101]
2023-09-24_04:54:00.872857447, [-456, -213]
2023-09-24_04:54:00.872956075, [-236, -191]
2023-09-24_04:54:00.873054703, [-368, -127]
2023-09-24_04:54:00.873153331, [-1235, -221]
2023-09-24_04:54:00.873251959, [-1636, -305]
2023-09-24_04:54:00.873350587, [-1038, -429]
2023-09-24_04:54:00.873449215, [-705, -389]
2023-09-24_04:54:00.873547843, [-908, -267]
2023-09-24_04:54:00.873646471, [-647, -277]
2023-09-24_04:54:00.873745099, [-93, -202]
2023-09-24_04:54:00.873843727, [176, -247]
2023-09-24_04:54:00.873942355, [48, -222]
2023-09-24_04:54:00.874040983, [-240, -261]
2023-09-24_04:54:00.874139611, [-597, -293]
2023-09-24_04:54:00.874238239, [-837, -120]
2023-09-24_04:54:00.874336867, [-560, -3]
2023-09-24_04:54:00.874435495, [85, 6]
2023-09-24_04:54:00.874534123, [49, -129]
2023-09-24_04:54:00.874632751, [-270, -102]
2023-09-24_04:54:00.874731379, [333, 53]
2023-09-24_04:54:00.874830006, [614, -20]
2023-09-24_04:54:00.874928634, [-65, -146]
2023-09-24_04:54:00.875027262, [-423, -154]
2023-09-24_04:54:00.875125890, [-298, -126]
2023-09-24_04:54:00.875224518, [-168, -52]
2023-09-24_04:54:00.875323146, [-19, 7]
2023-09-24_04:54:00.875421774, [83, -102]
2023-09-24_04:54:00.875520402, [626, -216]
2023-09-24_04:54:00.875619030, [823, -360]
2023-09-24_04:54:00.875717658, [671, -316]
2023-09-24_04:54:00.875816286, [1217, -281]
2023-09-24_04:54:00.875914914, [1754, -351]
2023-09-24_04:54:00.876013542, [1482, -169]
2023-09-24_04:54:00.876112170, [1143, -130]
2023-09-24_04:54:00.876210798, [1451, -166]
2023-09-24_04:54:00.876309426, [2024, -124]
2023-09-24_04:54:00.876408054, [2241, -149]
2023-09-24_04:54:00.876506682, [2188, -117]
2023-09-24_04:54:00.876605310, [2091, -83]
2023-09-24_04:54:00.876703938, [2013, 96]
2023-09-24_04:54:00.876802566, [1986, 225]
2023-09-24_04:54:00.876901194, [2144, 192]
2023-09-24_04:54:00.876999822, [1979, 126]
2023-09-24_04:54:00.877098450, [2094, 214]
2023-09-24_04:54:00.877197078, [2641, 153]
2023-09-24_04:54:00.877295705, [2664, -77]
2023-09-24_04:54:00.877394333, [2446, 78]
2023-09-24_04:54:00.877492961, [2798, 100]
2023-09-24_04:54:00.877591589, [3451, -10]
2023-09-24_04:54:00.877690217, [3701, 50]
2023-09-24_04:54:00.877788845, [3482, 181]
2023-09-24_04:54:00.877887473, [3027, 351]
2023-09-24_04:54:00.877986101, [2637, 307]
2023-09-24_04:54:00.878084729, [2449, 176]
2023-09-24_04:54:00.878183357, [2605, 260]
2023-09-24_04:54:00.878281985, [2823, 59]
2023-09-24_04:54:00.878380613, [3177, -128]
2023-09-24_04:54:00.878479241, [3441, -83]
2023-09-24_04:54:00.878577869, [3715, 23]
2023-09-24_04:54:00.878676497, [3783, 89]
2023-09-24_04:54:00.878775125, [3554, -46]
2023-09-24_04:54:00.878873753, [3271, 73]
2023-09-24_04:54:00.878972381, [2905, 237]
2023-09-24_04:54:00.879071009, [2791, 331]
2023-09-24_04:54:00.879169637, [2911, 263]
2023-09-24_04:54:00.879268265, [2716, 68]
2023-09-24_04:54:00.879366893, [2780, -1]
2023-09-24_04:54:00.879465521, [3039, -34]
2023-09-24_04:54:00.879564149, [2791, -88]
2023-09-24_04:54:00.879662777, [2702, -136]
2023-09-24_04:54:00.879761404, [2608, -113]
2023-09-24_04:54:00.879860032, [2490, 53]
2023-09-24_04:54:00.879958660, [2612, 79]
2023-09-24_04:54:00.880057288, [2076, -48]
2023-09-24_04:54:00.880155916, [1314, -247]
2023-09-24_04:54:00.880254544, [1218, -372]
2023-09-24_04:54:00.880353172, [1401, -117]
2023-09-24_04:54:00.880451800, [1461, -40]
2023-09-24_04:54:00.880550428, [1509, -125]
2023-09-24_04:54:00.880649056, [1502, -109]
2023-09-24_04:54:00.880747684, [1351, -248]
2023-09-24_04:54:00.880846312, [859, -225]
2023-09-24_04:54:00.880944940, [505, -50]
2023-09-24_04:54:00.881043568, [808, -8]
2023-09-24_04:54:00.881142196, [1069, -11]
2023-09-24_04:54:00.881240824, [1332, 14]
2023-09-24_04:54:00.881339452, [1851, 40]
2023-09-24_04:54:00.881438080, [1604, 121]
2023-09-24_04:54:00.881536708, [786, 120]
2023-09-24_04:54:00.881635336, [51, 25]
2023-09-24_04:54:00.881733964, [-375, -22]
2023-09-24_04:54:00.881832592, [-211, 81]
2023-09-24_04:54:00.881931220, [38, 171]
2023-09-24_04:54:00.882029848, [512, 90]
2023-09-24_04:54:00.882128476, [1175, -17]
2023-09-24_04:54:00.882227103, [1201, 34]
2023-09-24_04:54:00.882325731, [718, 201]
2023-09-24_04:54:00.882424359, [590, 203]
2023-09-24_04:54:00.882522987, [348, 109]
2023-09-24_04:54:00.882621615, [-8, 183]
2023-09-24_04:54:00.882720243, [-397, 39]
2023-09-24_04:54:00.882818871, [-355, -209]
2023-09-24_04:54:00.882917499, [288, -153]
2023-09-24_04:54:00.883016127, [498, -52]
2023-09-24_04:54:00.883114755, [295, -69]
2023-09-24_04:54:00.883213383, [-186, -52]
2023-09-24_04:54:00.883312011, [-517, -178]
2023-09-24_04:54:00.883410639, [-591, -271]
2023-09-24_04:54:00.883509267, [-778, -259]
2023-09-24_04:54:00.883607895, [-785, -249]
2023-09-24_04:54:00.883706523, [-401, -97]
2023-09-24_04:54:00.883805151, [-57, 29]
2023-09-24_04:54:00.883903779, [-274, 7]
2023-09-24_04:54:00.884002407, [-487, -148]
2023-09-24_04:54:00.884101035, [-739, -40]
2023-09-24_04:54:00.884199663, [-1448, -58]
2023-09-24_04:54:00.884298291, [-1664, -315]
2023-09-24_04:54:00.884396919, [-956, -321]
2023-09-24_04:54:00.884495547, [-378, -113]
2023-09-24_04:54:00.884594175, [-755, -18]
2023-09-24_04:54:00.884692803, [-1359, -162]
2023-09-24_04:54:00.884791430, [-1407, -301]
2023-09-24_04:54:00.884890058, [-866, -237]
2023-09-24_04:54:00.884988686, [-642, -183]
2023-09-24_04:54:00.885087314, [-807, -183]
2023-09-24_04:54:00.885185942, [-793, -229]
2023-09-24_04:54:00.885284570, [-1167, -293]
2023-09-24_04:54:00.885383198, [-1243, -160]
2023-09-24_04:54:00.885481826, [-1052, -47]
2023-09-24_04:54:00.885580454, [-1222, -175]
2023-09-24_04:54:00.885679082, [-1782, -282]
2023-09-24_04:54:00.885777710, [-2090, -149]
2023-09-24_04:54:00.885876338, [-1173, -82]
2023-09-24_04:54:00.885974966, [-248, -61]
2023-09-24_04:54:00.886073594, [-405, -39]
2023-09-24_04:54:00.886172222, [-800, -52]
2023-09-24_04:54:00.886270850, [-1029, -4]
2023-09-24_04:54:00.886369478, [-797, 14]
2023-09-24_04:54:00.886468106, [-412, -91]
2023-09-24_04:54:00.886566734, [-312, -286]
2023-09-24_04:54:00.886665362, [-267, -335]
2023-09-24_04:54:00.886763990, [-523, -226]
2023-09-24_04:54:00.886862618, [-747, -209]
2023-09-24_04:54:00.886961246, [-501, -267]
2023-09-24_04:54:00.887059874, [-226, -202]
2023-09-24_04:54:00.887158502, [-130, -33]
2023-09-24_04:54:00.887257129, [-115, 22]
2023-09-24_04:54:00.887355757, [-149, -137]
2023-09-24_04:54:00.887454385, [227, -239]
2023-09-24_04:54:00.887553013, [549, -210]
2023-09-24_04:54:00.887651641, [294, -157]
2023-09-24_04:54:00.887750269, [35, -136]
2023-09-24_04:54:00.887848897, [-122, -151]
2023-09-24_04:54:00.887947525, [-157, -167]
2023-09-24_04:54:00.888046153, [-158, -122]
2023-09-24_04:54:00.888144781, [-592, -105]
2023-09-24_04:54:00.888243409, [-554, -47]
2023-09-24_04:54:00.888342037, [-89, 47]
2023-09-24_04:54:00.888440665, [-92, 146]
2023-09-24_04:54:00.888539293, [-121, 191]
2023-09-24_04:54:00.888637921, [49, 4]
2023-09-24_04:54:00.888736549, [12, -223]
2023-09-24_04:54:00.888835177, [-413, -9]
2023-09-24_04:54:00.888933805, [-938, 149]
2023-09-24_04:54:00.889032433, [-556, 46]
2023-09-24_04:54:00.889131061, [18, 31]
2023-09-24_04:54:00.889229689, [75, -57]
2023-09-24_04:54:00.889328317, [127, -56]
2023-09-24_04:54:00.889426945, [-395, 69]
2023-09-24_04:54:00.889525573, [-1031, 56]
2023-09-24_04:54:00.889624201, [-1013, -1]
2023-09-24_04:54:00.889722828, [-972, -49]
2023-09-24_04:54:00.889821456, [-1400, -42]
2023-09-24_04:54:00.889920084, [-2217, -30]
2023-09-24_04:54:00.890018712, [-2653, -119]
2023-09-24_04:54:00.890117340, [-2555, -179]
2023-09-24_04:54:00.890215968, [-2147, -341]
2023-09-24_04:54:00.890314596, [-1690, -374]
2023-09-24_04:54:00.890413224, [-1310, -72]
2023-09-24_04:54:00.890511852, [-1429, 123]
2023-09-24_04:54:00.890610480, [-1666, 14]
2023-09-24_04:54:00.890709108, [-1752, 0]
2023-09-24_04:54:00.890807736, [-2489, 144]
2023-09-24_04:54:00.890906364, [-3248, 91]
2023-09-24_04:54:00.891004992, [-3776, 37]
2023-09-24_04:54:00.891103620, [-3560, -45]
2023-09-24_04:54:00.891202248, [-2538, -121]
2023-09-24_04:54:00.891300876, [-1832, -62]
2023-09-24_04:54:00.891399504, [-1569, 36]
2023-09-24_04:54:00.891498132, [-1520, -33]
2023-09-24_04:54:00.891596760, [-1298, -231]
2023-09-24_04:54:00.891695388, [-1450, -144]
2023-09-24_04:54:00.891794016, [-2601, 45]
2023-09-24_04:54:00.891892644, [-3414, -30]
2023-09-24_04:54:00.891991272, [-3012, -189]
2023-09-24_04:54:00.892089900, [-2405, -254]
2023-09-24_04:54:00.892188527, [-2193, -102]
2023-09-24_04:54:00.892287155, [-1973, 61]
2023-09-24_04:54:00.892385783, [-1711, -68]
2023-09-24_04:54:00.892484411, [-1884, -222]
2023-09-24_04:54:00.892583039, [-2307, -196]
2023-09-24_04:54:00.892681667, [-2560, -124]
2023-09-24_04:54:00.892780295, [-2329, -257]
2023-09-24_04:54:00.892878923, [-1833, -386]
2023-09-24_04:54:00.892977551, [-1487, -135]
2023-09-24_04:54:00.893076179, [-1565, 101]
2023-09-24_04:54:00.893174807, [-2053, 98]
2023-09-24_04:54:00.893273435, [-2528, 29]
2023-09-24_04:54:00.893372063, [-2872, 36]
2023-09-24_04:54:00.893470691, [-2745, 25]
2023-09-24_04:54:00.893569319, [-2080, -177]
2023-09-24_04:54:00.893667947, [-1625, -251]
2023-09-24_04:54:00.893766575, [-1946, -244]
2023-09-24_04:54:00.893865203, [-2364, -205]
2023-09-24_04:54:00.893963831, [-2276, -180]
2023-09-24_04:54:00.894062459, [-2022, -290]
2023-09-24_04:54:00.894161087, [-1834, -262]
2023-09-24_04:54:00.894259715, [-2002, -189]
2023-09-24_04:54:00.894358343, [-2540, -305]
2023-09-24_04:54:00.894456971, [-2399, -256]
2023-09-24_04:54:00.894555599, [-1418, -254]
2023-09-24_04:54:00.894654226, [-713, -262]
2023-09-24_04:54:00.894752854, [-760, -219]
2023-09-24_04:54:00.894851482, [-1186, -222]
2023-09-24_04:54:00.894950110, [-1414, -138]
2023-09-24_04:54:00.895048738, [-1558, -237]
2023-09-24_04:54:00.895147366, [-1700, -303]
2023-09-24_04:54:00.895245994, [-1792, -189]
2023-09-24_04:54:00.895344622, [-1567, -48]
2023-09-24_04:54:00.895443250, [-825, 3]
2023-09-24_04:54:00.895541878, [-312, -96]
2023-09-24_04:54:00.895640506, [38, -199]
2023-09-24_04:54:00.895739134, [461, -165]
2023-09-24_04:54:00.895837762, [711, -109]
2023-09-24_04:54:00.895936390, [724, -199]
2023-09-24_04:54:00.896035018, [460, -147]
2023-09-24_04:54:00.896133646, [605, -159]
2023-09-24_04:54:00.896232274, [856, -157]
2023-09-24_04:54:00.896330902, [217, 22]
2023-09-24_04:54:00.896429530, [-219, 16]
2023-09-24_04:54:00.896528158, [-101, -89]
2023-09-24_04:54:00.896626786, [-305, -213]
2023-09-24_04:54:00.896725414, [212, -224]
2023-09-24_04:54:00.896824042, [1707, -158]
2023-09-24_04:54:00.896922670, [2612, -317]
2023-09-24_04:54:00.897021298, [2495, -395]
2023-09-24_04:54:00.897119925, [2285, -311]
2023-09-24_04:54:00.897218553, [2688, -362]
2023-09-24_04:54:00.897317181, [2705, -407]
2023-09-24_04:54:00.897415809, [2086, -258]
2023-09-24_04:54:00.897514437, [1666, -98]
2023-09-24_04:54:00.897613065, [1621, 58]
2023-09-24_04:54:00.897711693, [2050, 182]
2023-09-24_04:54:00.897810321, [2792, 80]
2023-09-24_04:54:00.897908949, [3345, -26]
2023-09-24_04:54:00.898007577, [3250, -83]
2023-09-24_04:54:00.898106205, [2770, -259]
2023-09-24_04:54:00.898204833, [2376, -369]
2023-09-24_04:54:00.898303461, [2382, -359]
2023-09-24_04:54:00.898402089, [2629, -238]
2023-09-24_04:54:00.898500717, [2940, -221]
2023-09-24_04:54:00.898599345, [2946, -363]
2023-09-24_04:54:00.898697973, [2561, -389]
2023-09-24_04:54:00.898796601, [2570, -183]
2023-09-24_04:54:00.898895229, [3021, -32]
2023-09-24_04:54:00.898993857, [2789, -85]
2023-09-24_04:54:00.899092485, [2315, -70]
2023-09-24_04:54:00.899191113, [2566, -1]
2023-09-24_04:54:00.899289741, [2643, 69]
2023-09-24_04:54:00.899388369, [2255, -66]
2023-09-24_04:54:00.899486997, [1812, -283]
2023-09-24_04:54:00.899585624, [1947, -207]
2023-09-24_04:54:00.899684252, [2330, -175]
2023-09-24_04:54:00.899782880, [1771, -217]
2023-09-24_04:54:00.899881508, [1189, -211]
2023-09-24_04:54:00.899980136, [1424, -150]
2023-09-24_04:54:00.900078764, [1410, -138]
2023-09-24_04:54:00.900177392, [1150, -235]
2023-09-24_04:54:00.900276020, [999, -197]
2023-09-24_04:54:00.900374648, [543, -45]
2023-09-24_04:54:00.900473276, [574, -60]
2023-09-24_04:54:00.900571904, [1374, -197]
2023-09-24_04:54:00.900670532, [2035, -236]
2023-09-24_04:54:00.900769160, [2057, -214]
2023-09-24_04:54:00.900867788, [1311, -232]
2023-09-24_04:54:00.900966416, [696, -296]
2023-09-24_04:54:00.901065044, [739, -369]
2023-09-24_04:54:00.901163672, [773, -404]
2023-09-24_04:54:00.901262300, [821, -217]
2023-09-24_04:54:00.901360928, [1104, -78]
2023-09-24_04:54:00.901459556, [888, 38]
2023-09-24_04:54:00.901558184, [608, -118]
2023-09-24_04:54:00.901656812, [93, -365]
2023-09-24_04:54:00.901755440, [-456, -220]
2023-09-24_04:54:00.901854068, [355, -76]
2023-09-24_04:54:00.901952696, [1481, 13]
2023-09-24_04:54:00.902051323, [1769, -14]
2023-09-24_04:54:00.902149951, [1166, -113]
2023-09-24_04:54:00.902248579, [374, -40]
2023-09-24_04:54:00.902347207, [192, 74]
2023-09-24_04:54:00.902445835, [137, 237]
2023-09-24_04:54:00.902544463, [172, 312]
2023-09-24_04:54:00.902643091, [694, 345]
2023-09-24_04:54:00.902741719, [1020, 152]
2023-09-24_04:54:00.902840347, [571, -29]
2023-09-24_04:54:00.902938975, [-250, 66]
2023-09-24_04:54:00.903037603, [-585, 98]
2023-09-24_04:54:00.903136231, [-275, 26]
2023-09-24_04:54:00.903234859, [22, -107]
2023-09-24_04:54:00.903333487, [329, 1]
2023-09-24_04:54:00.903432115, [275, 17]
2023-09-24_04:54:00.903530743, [-668, -181]
2023-09-24_04:54:00.903629371, [-1348, -223]
2023-09-24_04:54:00.903727999, [-1290, -99]
2023-09-24_04:54:00.903826627, [-845, 17]
2023-09-24_04:54:00.903925255, [-533, -43]
2023-09-24_04:54:00.904023883, [-631, -146]
2023-09-24_04:54:00.904122511, [-322, -159]
2023-09-24_04:54:00.904221139, [-108, -76]
2023-09-24_04:54:00.904319767, [-397, -37]
2023-09-24_04:54:00.904418395, [-564, -114]
2023-09-24_04:54:00.904517023, [-97, -65]
2023-09-24_04:54:00.904615650, [70, -51]
2023-09-24_04:54:00.904714278, [-826, -96]
2023-09-24_04:54:00.904812906, [-1588, -294]
2023-09-24_04:54:00.904911534, [-1312, -442]
2023-09-24_04:54:00.905010162, [-673, -318]
2023-09-24_04:54:00.905108790, [-608, -169]
2023-09-24_04:54:00.905207418, [-835, -85]
2023-09-24_04:54:00.905306046, [-928, -166]
2023-09-24_04:54:00.905404674, [-418, -137]
2023-09-24_04:54:00.905503302, [10, -28]
2023-09-24_04:54:00.905601930, [98, -31]
2023-09-24_04:54:00.905700558, [-198, -169]
2023-09-24_04:54:00.905799186, [-861, -245]
2023-09-24_04:54:00.905897814, [-898, -106]
2023-09-24_04:54:00.905996442, [-770, -103]
2023-09-24_04:54:00.906095070, [-759, -236]
2023-09-24_04:54:00.906193698, [-265, -237]
2023-09-24_04:54:00.906292326, [422, -327]
2023-09-24_04:54:00.906390954, [759, -415]
2023-09-24_04:54:00.906489582, [631, -353]
2023-09-24_04:54:00.906588210, [264, -461]
2023-09-24_04:54:00.906686838, [226, -419]
2023-09-24_04:54:00.906785466, [211, -191]
2023-09-24_04:54:00.906884094, [-14, -131]
2023-09-24_04:54:00.906982722, [84, -214]
2023-09-24_04:54:00.907081349, [348, -234]
2023-09-24_04:54:00.907179977, [241, 22]
2023-09-24_04:54:00.907278605, [4, 177]
2023-09-24_04:54:00.907377233, [328, 23]
2023-09-24_04:54:00.907475861, [1041, -104]
2023-09-24_04:54:00.907574489, [1579, -136]
2023-09-24_04:54:00.907673117, [1022, -297]
2023-09-24_04:54:00.907771745, [341, -432]
2023-09-24_04:54:00.907870373, [483, -368]
2023-09-24_04:54:00.907969001, [556, -190]
2023-09-24_04:54:00.908067629, [580, -78]
2023-09-24_04:54:00.908166257, [475, 2]
2023-09-24_04:54:00.908264885, [360, 66]
