"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1054, -21]
2023-09-24_04:54:00.759435293, [425, -463]
2023-09-24_04:54:00.759533921, [386, -636]
2023-09-24_04:54:00.759632549, [348, -662]
2023-09-24_04:54:00.759731177, [368, -663]
2023-09-24_04:54:00.759829805, [210, -542]
2023-09-24_04:54:00.759928433, [458, -423]
2023-09-24_04:54:00.760027061, [1128, -504]
2023-09-24_04:54:00.760125689, [1291, -598]
2023-09-24_04:54:00.760224317, [608, -617]
2023-09-24_04:54:00.760322945, [-525, -593]
2023-09-24_04:54:00.760421573, [-1025, -517]
2023-09-24_04:54:00.760520201, [-564, -654]
2023-09-24_04:54:00.760618829, [119, -778]
2023-09-24_04:54:00.760717457, [359, -608]
2023-09-24_04:54:00.760816084, [156, -550]
2023-09-24_04:54:00.760914712, [160, -556]
2023-09-24_04:54:00.761013340, [679, -573]
2023-09-24_04:54:00.761111968, [906, -681]
2023-09-24_04:54:00.761210596, [558, -692]
2023-09-24_04:54:00.761309224, [406, -583]
2023-09-24_04:54:00.761407852, [36, -389]
2023-09-24_04:54:00.761506480, [-644, -349]
2023-09-24_04:54:00.761605108, [-1129, -419]
2023-09-24_04:54:00.761703736, [-940, -530]
2023-09-24_04:54:00.761802364, [-13, -659]
2023-09-24_04:54:00.761900992, [755, -796]
2023-09-24_04:54:00.761999620, [1003, -1025]
2023-09-24_04:54:00.762098248, [1438, -862]
2023-09-24_04:54:00.762196876, [1416, -508]
2023-09-24_04:54:00.762295504, [413, -426]
2023-09-24_04:54:00.762394132, [-678, -482]
2023-09-24_04:54:00.762492760, [-1087, -570]
2023-09-24_04:54:00.762591388, [-816, -663]
2023-09-24_04:54:00.762690016, [-290, -552]
2023-09-24_04:54:00.762788644, [232, -661]
2023-09-24_04:54:00.762887272, [636, -857]
2023-09-24_04:54:00.762985900, [821, -765]
2023-09-24_04:54:00.763084528, [796, -732]
2023-09-24_04:54:00.763183156, [1278, -755]
2023-09-24_04:54:00.763281783, [1210, -754]
2023-09-24_04:54:00.763380411, [636, -818]
2023-09-24_04:54:00.763479039, [673, -749]
2023-09-24_04:54:00.763577667, [747, -673]
2023-09-24_04:54:00.763676295, [357, -627]
2023-09-24_04:54:00.763774923, [-149, -519]
2023-09-24_04:54:00.763873551, [-323, -501]
2023-09-24_04:54:00.763972179, [-285, -521]
2023-09-24_04:54:00.764070807, [45, -424]
2023-09-24_04:54:00.764169435, [419, -340]
2023-09-24_04:54:00.764268063, [678, -389]
2023-09-24_04:54:00.764366691, [1231, -394]
2023-09-24_04:54:00.764465319, [1648, -456]
2023-09-24_04:54:00.764563947, [1457, -573]
2023-09-24_04:54:00.764662575, [544, -601]
2023-09-24_04:54:00.764761203, [-298, -651]
2023-09-24_04:54:00.764859831, [98, -598]
2023-09-24_04:54:00.764958459, [333, -554]
2023-09-24_04:54:00.765057087, [-413, -531]
2023-09-24_04:54:00.765155715, [-220, -350]
2023-09-24_04:54:00.765254343, [482, -447]
2023-09-24_04:54:00.765352971, [559, -635]
2023-09-24_04:54:00.765451599, [423, -619]
2023-09-24_04:54:00.765550227, [372, -643]
2023-09-24_04:54:00.765648855, [1029, -502]
2023-09-24_04:54:00.765747482, [1751, -290]
2023-09-24_04:54:00.765846110, [1421, -239]
2023-09-24_04:54:00.765944738, [252, -221]
2023-09-24_04:54:00.766043366, [-534, -408]
2023-09-24_04:54:00.766141994, [-420, -585]
2023-09-24_04:54:00.766240622, [-264, -603]
2023-09-24_04:54:00.766339250, [-238, -635]
2023-09-24_04:54:00.766437878, [13, -722]
2023-09-24_04:54:00.766536506, [470, -776]
2023-09-24_04:54:00.766635134, [697, -637]
2023-09-24_04:54:00.766733762, [654, -386]
2023-09-24_04:54:00.766832390, [961, -239]
2023-09-24_04:54:00.766931018, [1307, -314]
2023-09-24_04:54:00.767029646, [966, -329]
2023-09-24_04:54:00.767128274, [451, -302]
2023-09-24_04:54:00.767226902, [-233, -339]
2023-09-24_04:54:00.767325530, [-741, -369]
2023-09-24_04:54:00.767424158, [-644, -265]
2023-09-24_04:54:00.767522786, [-581, -106]
2023-09-24_04:54:00.767621414, [-694, -155]
2023-09-24_04:54:00.767720042, [-217, -406]
2023-09-24_04:54:00.767818670, [607, -507]
2023-09-24_04:54:00.767917298, [1327, -424]
2023-09-24_04:54:00.768015926, [1725, -442]
2023-09-24_04:54:00.768114554, [1188, -478]
2023-09-24_04:54:00.768213182, [656, -396]
2023-09-24_04:54:00.768311809, [123, -229]
2023-09-24_04:54:00.768410437, [-260, -242]
2023-09-24_04:54:00.768509065, [-313, -348]
2023-09-24_04:54:00.768607693, [-87, -347]
2023-09-24_04:54:00.768706321, [572, -247]
2023-09-24_04:54:00.768804949, [895, -201]
2023-09-24_04:54:00.768903577, [308, -299]
2023-09-24_04:54:00.769002205, [-858, -442]
2023-09-24_04:54:00.769100833, [-1647, -547]
2023-09-24_04:54:00.769199461, [-1016, -556]
2023-09-24_04:54:00.769298089, [555, -550]
2023-09-24_04:54:00.769396717, [1611, -466]
2023-09-24_04:54:00.769495345, [1854, -319]
2023-09-24_04:54:00.769593973, [1655, -203]
2023-09-24_04:54:00.769692601, [1353, -340]
2023-09-24_04:54:00.769791229, [326, -498]
2023-09-24_04:54:00.769889857, [-807, -333]
2023-09-24_04:54:00.769988485, [-592, -185]
2023-09-24_04:54:00.770087113, [-62, -232]
2023-09-24_04:54:00.770185741, [-143, -334]
2023-09-24_04:54:00.770284369, [-199, -403]
2023-09-24_04:54:00.770382997, [-33, -361]
2023-09-24_04:54:00.770481625, [484, -370]
2023-09-24_04:54:00.770580253, [870, -440]
2023-09-24_04:54:00.770678881, [846, -361]
2023-09-24_04:54:00.770777508, [587, -235]
2023-09-24_04:54:00.770876136, [221, -325]
2023-09-24_04:54:00.770974764, [-99, -372]
2023-09-24_04:54:00.771073392, [-166, -331]
2023-09-24_04:54:00.771172020, [-172, -338]
2023-09-24_04:54:00.771270648, [-655, -345]
2023-09-24_04:54:00.771369276, [-986, -407]
2023-09-24_04:54:00.771467904, [-897, -431]
2023-09-24_04:54:00.771566532, [-781, -535]
2023-09-24_04:54:00.771665160, [-750, -568]
2023-09-24_04:54:00.771763788, [-905, -429]
2023-09-24_04:54:00.771862416, [-608, -381]
2023-09-24_04:54:00.771961044, [-249, -429]
2023-09-24_04:54:00.772059672, [-239, -403]
2023-09-24_04:54:00.772158300, [457, -468]
2023-09-24_04:54:00.772256928, [1266, -591]
2023-09-24_04:54:00.772355556, [911, -565]
2023-09-24_04:54:00.772454184, [-51, -378]
2023-09-24_04:54:00.772552812, [-782, -336]
2023-09-24_04:54:00.772651440, [-1634, -442]
2023-09-24_04:54:00.772750068, [-2180, -446]
2023-09-24_04:54:00.772848696, [-1830, -333]
2023-09-24_04:54:00.772947324, [-581, -381]
2023-09-24_04:54:00.773045952, [434, -520]
2023-09-24_04:54:00.773144580, [444, -479]
2023-09-24_04:54:00.773243207, [-313, -521]
2023-09-24_04:54:00.773341835, [-852, -585]
2023-09-24_04:54:00.773440463, [-706, -654]
2023-09-24_04:54:00.773539091, [-304, -536]
2023-09-24_04:54:00.773637719, [-158, -394]
2023-09-24_04:54:00.773736347, [-361, -325]
2023-09-24_04:54:00.773834975, [-390, -218]
2023-09-24_04:54:00.773933603, [-792, -344]
2023-09-24_04:54:00.774032231, [-1353, -548]
2023-09-24_04:54:00.774130859, [-1244, -605]
2023-09-24_04:54:00.774229487, [-501, -559]
2023-09-24_04:54:00.774328115, [24, -604]
2023-09-24_04:54:00.774426743, [-406, -525]
2023-09-24_04:54:00.774525371, [-888, -360]
2023-09-24_04:54:00.774623999, [-797, -222]
2023-09-24_04:54:00.774722627, [-446, -263]
2023-09-24_04:54:00.774821255, [11, -356]
2023-09-24_04:54:00.774919883, [-51, -332]
2023-09-24_04:54:00.775018511, [-337, -291]
2023-09-24_04:54:00.775117139, [-434, -304]
2023-09-24_04:54:00.775215767, [-513, -426]
2023-09-24_04:54:00.775314395, [-617, -488]
2023-09-24_04:54:00.775413023, [-931, -440]
2023-09-24_04:54:00.775511651, [-1685, -390]
2023-09-24_04:54:00.775610279, [-1690, -483]
2023-09-24_04:54:00.775708906, [-672, -649]
2023-09-24_04:54:00.775807534, [-143, -545]
2023-09-24_04:54:00.775906162, [-52, -410]
2023-09-24_04:54:00.776004790, [111, -377]
2023-09-24_04:54:00.776103418, [522, -264]
2023-09-24_04:54:00.776202046, [295, -220]
2023-09-24_04:54:00.776300674, [-561, -403]
2023-09-24_04:54:00.776399302, [-1158, -469]
2023-09-24_04:54:00.776497930, [-962, -366]
2023-09-24_04:54:00.776596558, [-52, -368]
2023-09-24_04:54:00.776695186, [532, -451]
2023-09-24_04:54:00.776793814, [463, -456]
2023-09-24_04:54:00.776892442, [-254, -305]
2023-09-24_04:54:00.776991070, [-1194, -317]
2023-09-24_04:54:00.777089698, [-1520, -280]
2023-09-24_04:54:00.777188326, [-672, -273]
2023-09-24_04:54:00.777286954, [442, -363]
2023-09-24_04:54:00.777385582, [766, -570]
2023-09-24_04:54:00.777484210, [696, -629]
2023-09-24_04:54:00.777582838, [775, -409]
2023-09-24_04:54:00.777681466, [374, -297]
2023-09-24_04:54:00.777780094, [-711, -301]
2023-09-24_04:54:00.777878722, [-1189, -373]
2023-09-24_04:54:00.777977350, [-562, -381]
2023-09-24_04:54:00.778075978, [527, -278]
2023-09-24_04:54:00.778174605, [1042, -255]
2023-09-24_04:54:00.778273233, [640, -210]
2023-09-24_04:54:00.778371861, [100, -225]
2023-09-24_04:54:00.778470489, [17, -399]
2023-09-24_04:54:00.778569117, [617, -418]
2023-09-24_04:54:00.778667745, [1104, -323]
2023-09-24_04:54:00.778766373, [520, -327]
2023-09-24_04:54:00.778865001, [-91, -296]
2023-09-24_04:54:00.778963629, [187, -270]
2023-09-24_04:54:00.779062257, [541, -450]
2023-09-24_04:54:00.779160885, [564, -450]
2023-09-24_04:54:00.779259513, [630, -230]
2023-09-24_04:54:00.779358141, [567, -116]
2023-09-24_04:54:00.779456769, [241, -185]
2023-09-24_04:54:00.779555397, [275, -381]
2023-09-24_04:54:00.779654025, [347, -394]
2023-09-24_04:54:00.779752653, [337, -205]
2023-09-24_04:54:00.779851281, [257, -120]
2023-09-24_04:54:00.779949909, [-86, -208]
2023-09-24_04:54:00.780048537, [-18, -261]
2023-09-24_04:54:00.780147165, [263, -260]
2023-09-24_04:54:00.780245793, [446, -341]
2023-09-24_04:54:00.780344421, [959, -271]
2023-09-24_04:54:00.780443049, [1329, -195]
2023-09-24_04:54:00.780541677, [1029, -242]
2023-09-24_04:54:00.780640304, [476, -279]
2023-09-24_04:54:00.780738932, [-30, -191]
2023-09-24_04:54:00.780837560, [-576, -133]
2023-09-24_04:54:00.780936188, [-404, -207]
2023-09-24_04:54:00.781034816, [462, -336]
2023-09-24_04:54:00.781133444, [615, -163]
2023-09-24_04:54:00.781232072, [-69, 103]
2023-09-24_04:54:00.781330700, [-102, 97]
2023-09-24_04:54:00.781429328, [933, -109]
2023-09-24_04:54:00.781527956, [1941, -236]
2023-09-24_04:54:00.781626584, [1531, -203]
2023-09-24_04:54:00.781725212, [500, -187]
2023-09-24_04:54:00.781823840, [400, -134]
2023-09-24_04:54:00.781922468, [298, -109]
2023-09-24_04:54:00.782021096, [384, -78]
2023-09-24_04:54:00.782119724, [818, -23]
2023-09-24_04:54:00.782218352, [334, -124]
2023-09-24_04:54:00.782316980, [-358, -216]
2023-09-24_04:54:00.782415608, [-453, -79]
2023-09-24_04:54:00.782514236, [-85, -86]
2023-09-24_04:54:00.782612864, [427, -164]
2023-09-24_04:54:00.782711492, [876, -183]
2023-09-24_04:54:00.782810120, [1032, -289]
2023-09-24_04:54:00.782908748, [922, -326]
2023-09-24_04:54:00.783007376, [831, -215]
2023-09-24_04:54:00.783106003, [912, -286]
2023-09-24_04:54:00.783204631, [536, -381]
2023-09-24_04:54:00.783303259, [-259, -439]
2023-09-24_04:54:00.783401887, [-505, -486]
2023-09-24_04:54:00.783500515, [-526, -436]
2023-09-24_04:54:00.783599143, [-809, -357]
2023-09-24_04:54:00.783697771, [-1005, -428]
2023-09-24_04:54:00.783796399, [-195, -501]
2023-09-24_04:54:00.783895027, [914, -407]
2023-09-24_04:54:00.783993655, [1205, -290]
2023-09-24_04:54:00.784092283, [1152, -299]
2023-09-24_04:54:00.784190911, [1141, -409]
2023-09-24_04:54:00.784289539, [1305, -394]
2023-09-24_04:54:00.784388167, [1021, -282]
2023-09-24_04:54:00.784486795, [52, -337]
2023-09-24_04:54:00.784585423, [-602, -404]
2023-09-24_04:54:00.784684051, [-544, -471]
2023-09-24_04:54:00.784782679, [-182, -416]
2023-09-24_04:54:00.784881307, [211, -397]
2023-09-24_04:54:00.784979935, [717, -524]
2023-09-24_04:54:00.785078563, [811, -466]
2023-09-24_04:54:00.785177191, [61, -452]
2023-09-24_04:54:00.785275819, [-69, -423]
2023-09-24_04:54:00.785374447, [588, -410]
2023-09-24_04:54:00.785473075, [637, -617]
2023-09-24_04:54:00.785571702, [192, -714]
2023-09-24_04:54:00.785670330, [-61, -562]
2023-09-24_04:54:00.785768958, [179, -653]
2023-09-24_04:54:00.785867586, [23, -843]
2023-09-24_04:54:00.785966214, [-869, -981]
2023-09-24_04:54:00.786064842, [-788, -916]
2023-09-24_04:54:00.786163470, [219, -624]
2023-09-24_04:54:00.786262098, [494, -461]
2023-09-24_04:54:00.786360726, [-208, -514]
2023-09-24_04:54:00.786459354, [-664, -590]
2023-09-24_04:54:00.786557982, [-307, -769]
2023-09-24_04:54:00.786656610, [181, -972]
2023-09-24_04:54:00.786755238, [290, -940]
2023-09-24_04:54:00.786853866, [40, -757]
2023-09-24_04:54:00.786952494, [44, -671]
2023-09-24_04:54:00.787051122, [225, -597]
2023-09-24_04:54:00.787149750, [-19, -610]
2023-09-24_04:54:00.787248378, [16, -731]
2023-09-24_04:54:00.787347006, [378, -688]
2023-09-24_04:54:00.787445634, [444, -699]
2023-09-24_04:54:00.787544262, [256, -711]
2023-09-24_04:54:00.787642890, [-392, -586]
2023-09-24_04:54:00.787741518, [-1294, -631]
2023-09-24_04:54:00.787840146, [-1274, -669]
2023-09-24_04:54:00.787938774, [-580, -597]
2023-09-24_04:54:00.788037402, [-16, -524]
2023-09-24_04:54:00.788136029, [693, -430]
2023-09-24_04:54:00.788234657, [1512, -542]
2023-09-24_04:54:00.788333285, [1725, -496]
2023-09-24_04:54:00.788431913, [970, -369]
2023-09-24_04:54:00.788530541, [-63, -413]
2023-09-24_04:54:00.788629169, [-51, -574]
2023-09-24_04:54:00.788727797, [546, -791]
2023-09-24_04:54:00.788826425, [308, -827]
2023-09-24_04:54:00.788925053, [-870, -841]
2023-09-24_04:54:00.789023681, [-1481, -785]
2023-09-24_04:54:00.789122309, [-1014, -516]
2023-09-24_04:54:00.789220937, [-278, -494]
2023-09-24_04:54:00.789319565, [78, -545]
2023-09-24_04:54:00.789418193, [152, -534]
2023-09-24_04:54:00.789516821, [308, -497]
2023-09-24_04:54:00.789615449, [425, -464]
2023-09-24_04:54:00.789714077, [646, -411]
2023-09-24_04:54:00.789812705, [645, -445]
2023-09-24_04:54:00.789911333, [452, -562]
2023-09-24_04:54:00.790009961, [-55, -524]
2023-09-24_04:54:00.790108589, [-360, -449]
2023-09-24_04:54:00.790207217, [52, -445]
2023-09-24_04:54:00.790305845, [2, -416]
2023-09-24_04:54:00.790404473, [-201, -450]
2023-09-24_04:54:00.790503101, [170, -380]
2023-09-24_04:54:00.790601728, [207, -302]
2023-09-24_04:54:00.790700356, [-11, -275]
2023-09-24_04:54:00.790798984, [288, -257]
2023-09-24_04:54:00.790897612, [1033, -383]
2023-09-24_04:54:00.790996240, [1214, -415]
2023-09-24_04:54:00.791094868, [560, -381]
2023-09-24_04:54:00.791193496, [-104, -388]
2023-09-24_04:54:00.791292124, [-522, -343]
2023-09-24_04:54:00.791390752, [-506, -404]
2023-09-24_04:54:00.791489380, [237, -406]
2023-09-24_04:54:00.791588008, [726, -382]
2023-09-24_04:54:00.791686636, [124, -405]
2023-09-24_04:54:00.791785264, [-594, -223]
2023-09-24_04:54:00.791883892, [-583, -158]
2023-09-24_04:54:00.791982520, [-426, -102]
2023-09-24_04:54:00.792081148, [-280, 42]
2023-09-24_04:54:00.792179776, [350, -102]
2023-09-24_04:54:00.792278404, [887, -299]
2023-09-24_04:54:00.792377032, [921, -396]
2023-09-24_04:54:00.792475660, [766, -399]
2023-09-24_04:54:00.792574288, [198, -383]
2023-09-24_04:54:00.792672916, [-695, -405]
2023-09-24_04:54:00.792771544, [-893, -504]
2023-09-24_04:54:00.792870172, [-128, -548]
2023-09-24_04:54:00.792968800, [-24, -501]
2023-09-24_04:54:00.793067427, [-836, -474]
2023-09-24_04:54:00.793166055, [-1403, -484]
2023-09-24_04:54:00.793264683, [-1032, -508]
2023-09-24_04:54:00.793363311, [64, -561]
2023-09-24_04:54:00.793461939, [253, -503]
2023-09-24_04:54:00.793560567, [-337, -446]
2023-09-24_04:54:00.793659195, [-635, -519]
2023-09-24_04:54:00.793757823, [-851, -531]
2023-09-24_04:54:00.793856451, [-657, -471]
2023-09-24_04:54:00.793955079, [-206, -393]
2023-09-24_04:54:00.794053707, [-201, -415]
2023-09-24_04:54:00.794152335, [-437, -552]
2023-09-24_04:54:00.794250963, [-936, -651]
2023-09-24_04:54:00.794349591, [-937, -485]
2023-09-24_04:54:00.794448219, [-346, -385]
2023-09-24_04:54:00.794546847, [-246, -485]
2023-09-24_04:54:00.794645475, [-708, -557]
2023-09-24_04:54:00.794744103, [-768, -676]
2023-09-24_04:54:00.794842731, [-429, -693]
2023-09-24_04:54:00.794941359, [-47, -495]
2023-09-24_04:54:00.795039987, [19, -276]
2023-09-24_04:54:00.795138615, [-192, -331]
2023-09-24_04:54:00.795237243, [-327, -435]
2023-09-24_04:54:00.795335871, [-450, -553]
2023-09-24_04:54:00.795434499, [-797, -577]
2023-09-24_04:54:00.795533126, [-1510, -493]
2023-09-24_04:54:00.795631754, [-1527, -536]
2023-09-24_04:54:00.795730382, [-1101, -353]
2023-09-24_04:54:00.795829010, [-1321, -309]
2023-09-24_04:54:00.795927638, [-1375, -503]
2023-09-24_04:54:00.796026266, [-640, -601]
2023-09-24_04:54:00.796124894, [-47, -720]
2023-09-24_04:54:00.796223522, [-54, -677]
2023-09-24_04:54:00.796322150, [-390, -475]
2023-09-24_04:54:00.796420778, [-566, -396]
2023-09-24_04:54:00.796519406, [-545, -481]
2023-09-24_04:54:00.796618034, [-682, -560]
2023-09-24_04:54:00.796716662, [-302, -623]
2023-09-24_04:54:00.796815290, [309, -631]
2023-09-24_04:54:00.796913918, [-135, -589]
2023-09-24_04:54:00.797012546, [-983, -553]
2023-09-24_04:54:00.797111174, [-1100, -585]
2023-09-24_04:54:00.797209802, [-783, -595]
2023-09-24_04:54:00.797308430, [-583, -538]
2023-09-24_04:54:00.797407058, [-487, -593]
2023-09-24_04:54:00.797505686, [-77, -825]
2023-09-24_04:54:00.797604314, [74, -932]
2023-09-24_04:54:00.797702942, [-46, -739]
2023-09-24_04:54:00.797801570, [-128, -676]
2023-09-24_04:54:00.797900198, [-262, -538]
2023-09-24_04:54:00.797998825, [37, -317]
2023-09-24_04:54:00.798097453, [106, -238]
2023-09-24_04:54:00.798196081, [248, -448]
2023-09-24_04:54:00.798294709, [440, -655]
2023-09-24_04:54:00.798393337, [97, -660]
2023-09-24_04:54:00.798491965, [-140, -615]
2023-09-24_04:54:00.798590593, [-256, -517]
2023-09-24_04:54:00.798689221, [-129, -498]
2023-09-24_04:54:00.798787849, [246, -509]
2023-09-24_04:54:00.798886477, [499, -473]
2023-09-24_04:54:00.798985105, [382, -465]
2023-09-24_04:54:00.799083733, [90, -539]
2023-09-24_04:54:00.799182361, [214, -614]
2023-09-24_04:54:00.799280989, [610, -600]
2023-09-24_04:54:00.799379617, [768, -514]
2023-09-24_04:54:00.799478245, [564, -547]
2023-09-24_04:54:00.799576873, [596, -436]
2023-09-24_04:54:00.799675501, [754, -281]
2023-09-24_04:54:00.799774129, [440, -301]
2023-09-24_04:54:00.799872757, [-241, -361]
2023-09-24_04:54:00.799971385, [-1018, -310]
2023-09-24_04:54:00.800070013, [-1200, -241]
2023-09-24_04:54:00.800168641, [-470, -270]
2023-09-24_04:54:00.800267269, [-34, -386]
2023-09-24_04:54:00.800365897, [300, -393]
2023-09-24_04:54:00.800464524, [920, -315]
2023-09-24_04:54:00.800563152, [1189, -370]
2023-09-24_04:54:00.800661780, [716, -388]
2023-09-24_04:54:00.800760408, [121, -345]
2023-09-24_04:54:00.800859036, [-142, -339]
2023-09-24_04:54:00.800957664, [-667, -307]
2023-09-24_04:54:00.801056292, [-818, -328]
2023-09-24_04:54:00.801154920, [-96, -272]
2023-09-24_04:54:00.801253548, [557, -133]
2023-09-24_04:54:00.801352176, [745, -81]
2023-09-24_04:54:00.801450804, [732, -98]
2023-09-24_04:54:00.801549432, [152, -216]
2023-09-24_04:54:00.801648060, [-180, -238]
2023-09-24_04:54:00.801746688, [-142, -123]
2023-09-24_04:54:00.801845316, [26, -222]
2023-09-24_04:54:00.801943944, [225, -373]
2023-09-24_04:54:00.802042572, [27, -455]
2023-09-24_04:54:00.802141200, [198, -431]
2023-09-24_04:54:00.802239828, [604, -530]
2023-09-24_04:54:00.802338456, [675, -423]
2023-09-24_04:54:00.802437084, [393, -168]
2023-09-24_04:54:00.802535712, [-147, -144]
2023-09-24_04:54:00.802634340, [-133, -296]
2023-09-24_04:54:00.802732968, [675, -500]
2023-09-24_04:54:00.802831596, [817, -652]
2023-09-24_04:54:00.802930223, [297, -648]
2023-09-24_04:54:00.803028851, [99, -515]
2023-09-24_04:54:00.803127479, [-96, -488]
2023-09-24_04:54:00.803226107, [-281, -548]
2023-09-24_04:54:00.803324735, [103, -650]
2023-09-24_04:54:00.803423363, [655, -514]
2023-09-24_04:54:00.803521991, [448, -435]
2023-09-24_04:54:00.803620619, [-126, -611]
2023-09-24_04:54:00.803719247, [-234, -712]
2023-09-24_04:54:00.803817875, [297, -671]
2023-09-24_04:54:00.803916503, [1181, -419]
2023-09-24_04:54:00.804015131, [1032, -274]
2023-09-24_04:54:00.804113759, [186, -435]
2023-09-24_04:54:00.804212387, [-291, -529]
2023-09-24_04:54:00.804311015, [-292, -480]
2023-09-24_04:54:00.804409643, [417, -423]
2023-09-24_04:54:00.804508271, [1045, -357]
2023-09-24_04:54:00.804606899, [1267, -382]
2023-09-24_04:54:00.804705527, [1267, -573]
2023-09-24_04:54:00.804804155, [687, -720]
2023-09-24_04:54:00.804902783, [273, -739]
2023-09-24_04:54:00.805001411, [167, -663]
2023-09-24_04:54:00.805100039, [307, -585]
2023-09-24_04:54:00.805198667, [492, -661]
2023-09-24_04:54:00.805297295, [85, -526]
2023-09-24_04:54:00.805395922, [-445, -433]
2023-09-24_04:54:00.805494550, [43, -409]
2023-09-24_04:54:00.805593178, [808, -269]
2023-09-24_04:54:00.805691806, [842, -344]
2023-09-24_04:54:00.805790434, [657, -458]
2023-09-24_04:54:00.805889062, [264, -456]
2023-09-24_04:54:00.805987690, [-71, -424]
2023-09-24_04:54:00.806086318, [218, -653]
2023-09-24_04:54:00.806184946, [592, -767]
2023-09-24_04:54:00.806283574, [394, -599]
2023-09-24_04:54:00.806382202, [-273, -497]
2023-09-24_04:54:00.806480830, [-842, -488]
2023-09-24_04:54:00.806579458, [-465, -267]
2023-09-24_04:54:00.806678086, [257, -33]
2023-09-24_04:54:00.806776714, [473, -143]
2023-09-24_04:54:00.806875342, [264, -360]
2023-09-24_04:54:00.806973970, [-111, -630]
2023-09-24_04:54:00.807072598, [-12, -601]
2023-09-24_04:54:00.807171226, [239, -535]
2023-09-24_04:54:00.807269854, [-114, -743]
2023-09-24_04:54:00.807368482, [-596, -731]
2023-09-24_04:54:00.807467110, [-309, -694]
2023-09-24_04:54:00.807565738, [-48, -670]
2023-09-24_04:54:00.807664366, [-482, -562]
2023-09-24_04:54:00.807762994, [-624, -471]
2023-09-24_04:54:00.807861622, [-54, -373]
2023-09-24_04:54:00.807960249, [988, -399]
2023-09-24_04:54:00.808058877, [1338, -517]
2023-09-24_04:54:00.808157505, [329, -605]
2023-09-24_04:54:00.808256133, [-352, -535]
2023-09-24_04:54:00.808354761, [-86, -475]
2023-09-24_04:54:00.808453389, [65, -553]
2023-09-24_04:54:00.808552017, [92, -624]
2023-09-24_04:54:00.808650645, [-69, -595]
2023-09-24_04:54:00.808749273, [-276, -514]
2023-09-24_04:54:00.808847901, [50, -480]
2023-09-24_04:54:00.808946529, [369, -615]
2023-09-24_04:54:00.809045157, [687, -671]
2023-09-24_04:54:00.809143785, [825, -555]
2023-09-24_04:54:00.809242413, [443, -462]
2023-09-24_04:54:00.809341041, [-167, -387]
2023-09-24_04:54:00.809439669, [-425, -181]
2023-09-24_04:54:00.809538297, [-437, -105]
2023-09-24_04:54:00.809636925, [-501, -197]
2023-09-24_04:54:00.809735553, [-390, -291]
2023-09-24_04:54:00.809834181, [-207, -558]
2023-09-24_04:54:00.809932809, [170, -712]
2023-09-24_04:54:00.810031437, [558, -666]
2023-09-24_04:54:00.810130065, [554, -543]
2023-09-24_04:54:00.810228693, [472, -355]
2023-09-24_04:54:00.810327321, [620, -303]
2023-09-24_04:54:00.810425948, [342, -345]
2023-09-24_04:54:00.810524576, [133, -361]
2023-09-24_04:54:00.810623204, [633, -400]
2023-09-24_04:54:00.810721832, [705, -394]
2023-09-24_04:54:00.810820460, [-253, -214]
2023-09-24_04:54:00.810919088, [-1320, 30]
2023-09-24_04:54:00.811017716, [-1369, 99]
2023-09-24_04:54:00.811116344, [-408, -41]
2023-09-24_04:54:00.811214972, [157, -349]
2023-09-24_04:54:00.811313600, [507, -499]
2023-09-24_04:54:00.811412228, [895, -576]
2023-09-24_04:54:00.811510856, [981, -747]
2023-09-24_04:54:00.811609484, [748, -681]
2023-09-24_04:54:00.811708112, [422, -523]
2023-09-24_04:54:00.811806740, [302, -520]
2023-09-24_04:54:00.811905368, [-195, -475]
2023-09-24_04:54:00.812003996, [-1247, -368]
2023-09-24_04:54:00.812102624, [-2022, -332]
2023-09-24_04:54:00.812201252, [-1676, -491]
2023-09-24_04:54:00.812299880, [-451, -566]
2023-09-24_04:54:00.812398508, [220, -514]
2023-09-24_04:54:00.812497136, [11, -560]
2023-09-24_04:54:00.812595764, [-219, -461]
2023-09-24_04:54:00.812694392, [-279, -341]
2023-09-24_04:54:00.812793020, [-56, -258]
2023-09-24_04:54:00.812891647, [237, -407]
2023-09-24_04:54:00.812990275, [250, -602]
2023-09-24_04:54:00.813088903, [41, -537]
2023-09-24_04:54:00.813187531, [-162, -617]
2023-09-24_04:54:00.813286159, [-378, -604]
2023-09-24_04:54:00.813384787, [-994, -559]
2023-09-24_04:54:00.813483415, [-1623, -606]
2023-09-24_04:54:00.813582043, [-1092, -561]
2023-09-24_04:54:00.813680671, [-95, -651]
2023-09-24_04:54:00.813779299, [108, -720]
2023-09-24_04:54:00.813877927, [-167, -694]
2023-09-24_04:54:00.813976555, [-432, -635]
2023-09-24_04:54:00.814075183, [-575, -744]
2023-09-24_04:54:00.814173811, [-529, -907]
2023-09-24_04:54:00.814272439, [-581, -964]
2023-09-24_04:54:00.814371067, [-731, -814]
2023-09-24_04:54:00.814469695, [-727, -517]
2023-09-24_04:54:00.814568323, [-660, -348]
2023-09-24_04:54:00.814666951, [-484, -400]
2023-09-24_04:54:00.814765579, [-521, -635]
2023-09-24_04:54:00.814864207, [-1129, -567]
2023-09-24_04:54:00.814962835, [-1224, -353]
