"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-317U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [270, -291]
2023-09-24_04:54:00.762196876, [1028, 67]
2023-09-24_04:54:00.762295504, [199, 24]
2023-09-24_04:54:00.762394132, [-558, -77]
2023-09-24_04:54:00.762492760, [-987, -107]
2023-09-24_04:54:00.762591388, [-904, -81]
2023-09-24_04:54:00.762690016, [-564, -86]
2023-09-24_04:54:00.762788644, [-318, -28]
2023-09-24_04:54:00.762887272, [85, -15]
2023-09-24_04:54:00.762985900, [336, -89]
2023-09-24_04:54:00.763084528, [364, -94]
2023-09-24_04:54:00.763183156, [543, 43]
2023-09-24_04:54:00.763281783, [404, 16]
2023-09-24_04:54:00.763380411, [-83, -40]
2023-09-24_04:54:00.763479039, [-231, 10]
2023-09-24_04:54:00.763577667, [-184, -84]
2023-09-24_04:54:00.763676295, [-518, -95]
2023-09-24_04:54:00.763774923, [-834, -81]
2023-09-24_04:54:00.763873551, [-827, -126]
2023-09-24_04:54:00.763972179, [-746, -122]
2023-09-24_04:54:00.764070807, [-500, -159]
2023-09-24_04:54:00.764169435, [-240, -94]
2023-09-24_04:54:00.764268063, [-31, -65]
2023-09-24_04:54:00.764366691, [418, -148]
2023-09-24_04:54:00.764465319, [723, -142]
2023-09-24_04:54:00.764563947, [516, -130]
2023-09-24_04:54:00.764662575, [-13, -241]
2023-09-24_04:54:00.764761203, [-348, -245]
2023-09-24_04:54:00.764859831, [-33, -82]
2023-09-24_04:54:00.764958459, [33, -45]
2023-09-24_04:54:00.765057087, [-514, -127]
2023-09-24_04:54:00.765155715, [-477, -171]
2023-09-24_04:54:00.765254343, [-58, -126]
2023-09-24_04:54:00.765352971, [-54, -77]
2023-09-24_04:54:00.765451599, [-201, -99]
2023-09-24_04:54:00.765550227, [42, -98]
2023-09-24_04:54:00.765648855, [722, -88]
2023-09-24_04:54:00.765747482, [1049, -163]
2023-09-24_04:54:00.765846110, [729, -228]
2023-09-24_04:54:00.765944738, [-15, -132]
2023-09-24_04:54:00.766043366, [-438, -126]
2023-09-24_04:54:00.766141994, [-378, -227]
2023-09-24_04:54:00.766240622, [-424, -285]
2023-09-24_04:54:00.766339250, [-365, -181]
2023-09-24_04:54:00.766437878, [-58, -55]
2023-09-24_04:54:00.766536506, [282, -62]
2023-09-24_04:54:00.766635134, [363, -37]
2023-09-24_04:54:00.766733762, [292, 59]
2023-09-24_04:54:00.766832390, [369, 104]
2023-09-24_04:54:00.766931018, [326, 98]
2023-09-24_04:54:00.767029646, [-50, -42]
2023-09-24_04:54:00.767128274, [-264, -98]
2023-09-24_04:54:00.767226902, [-620, -106]
2023-09-24_04:54:00.767325530, [-829, -54]
2023-09-24_04:54:00.767424158, [-752, -21]
2023-09-24_04:54:00.767522786, [-784, -64]
2023-09-24_04:54:00.767621414, [-889, 10]
2023-09-24_04:54:00.767720042, [-622, 115]
2023-09-24_04:54:00.767818670, [-13, 129]
2023-09-24_04:54:00.767917298, [564, 68]
2023-09-24_04:54:00.768015926, [881, -57]
2023-09-24_04:54:00.768114554, [576, -49]
2023-09-24_04:54:00.768213182, [169, 20]
2023-09-24_04:54:00.768311809, [-258, -89]
2023-09-24_04:54:00.768410437, [-581, -133]
2023-09-24_04:54:00.768509065, [-647, -22]
2023-09-24_04:54:00.768607693, [-543, 186]
2023-09-24_04:54:00.768706321, [-159, 382]
2023-09-24_04:54:00.768804949, [-12, 557]
2023-09-24_04:54:00.768903577, [-582, 610]
2023-09-24_04:54:00.769002205, [-1443, 531]
2023-09-24_04:54:00.769100833, [-1824, 493]
2023-09-24_04:54:00.769199461, [-1308, 374]
2023-09-24_04:54:00.769298089, [-434, 238]
2023-09-24_04:54:00.769396717, [150, 164]
2023-09-24_04:54:00.769495345, [489, 115]
2023-09-24_04:54:00.769593973, [520, 209]
2023-09-24_04:54:00.769692601, [214, 257]
2023-09-24_04:54:00.769791229, [-573, 278]
2023-09-24_04:54:00.769889857, [-1248, 296]
2023-09-24_04:54:00.769988485, [-998, 99]
2023-09-24_04:54:00.770087113, [-588, 34]
2023-09-24_04:54:00.770185741, [-566, 99]
2023-09-24_04:54:00.770284369, [-461, 14]
2023-09-24_04:54:00.770382997, [-147, -33]
2023-09-24_04:54:00.770481625, [231, 141]
2023-09-24_04:54:00.770580253, [427, 201]
2023-09-24_04:54:00.770678881, [428, 28]
2023-09-24_04:54:00.770777508, [428, -20]
2023-09-24_04:54:00.770876136, [425, 121]
2023-09-24_04:54:00.770974764, [211, 184]
2023-09-24_04:54:00.771073392, [57, 171]
2023-09-24_04:54:00.771172020, [95, 76]
2023-09-24_04:54:00.771270648, [-125, 109]
2023-09-24_04:54:00.771369276, [-291, 113]
2023-09-24_04:54:00.771467904, [-283, 32]
2023-09-24_04:54:00.771566532, [-288, 27]
2023-09-24_04:54:00.771665160, [-262, 29]
2023-09-24_04:54:00.771763788, [-195, 116]
2023-09-24_04:54:00.771862416, [-14, 114]
2023-09-24_04:54:00.771961044, [248, 77]
2023-09-24_04:54:00.772059672, [356, 176]
2023-09-24_04:54:00.772158300, [859, 290]
2023-09-24_04:54:00.772256928, [1400, 284]
2023-09-24_04:54:00.772355556, [1177, 132]
2023-09-24_04:54:00.772454184, [679, 154]
2023-09-24_04:54:00.772552812, [191, 148]
2023-09-24_04:54:00.772651440, [-258, 82]
2023-09-24_04:54:00.772750068, [-642, 228]
2023-09-24_04:54:00.772848696, [-559, 290]
2023-09-24_04:54:00.772947324, [255, 240]
2023-09-24_04:54:00.773045952, [884, 155]
2023-09-24_04:54:00.773144580, [989, -13]
2023-09-24_04:54:00.773243207, [825, -95]
2023-09-24_04:54:00.773341835, [687, -67]
2023-09-24_04:54:00.773440463, [781, 28]
2023-09-24_04:54:00.773539091, [791, 74]
2023-09-24_04:54:00.773637719, [802, -19]
2023-09-24_04:54:00.773736347, [796, -114]
2023-09-24_04:54:00.773834975, [635, -53]
2023-09-24_04:54:00.773933603, [327, 68]
2023-09-24_04:54:00.774032231, [96, 157]
2023-09-24_04:54:00.774130859, [91, 239]
2023-09-24_04:54:00.774229487, [443, 195]
2023-09-24_04:54:00.774328115, [941, 160]
2023-09-24_04:54:00.774426743, [716, 120]
2023-09-24_04:54:00.774525371, [373, 72]
2023-09-24_04:54:00.774623999, [472, 73]
2023-09-24_04:54:00.774722627, [999, 140]
2023-09-24_04:54:00.774821255, [1344, 196]
2023-09-24_04:54:00.774919883, [1035, 185]
2023-09-24_04:54:00.775018511, [767, 122]
2023-09-24_04:54:00.775117139, [680, -19]
2023-09-24_04:54:00.775215767, [732, -44]
2023-09-24_04:54:00.775314395, [673, 2]
2023-09-24_04:54:00.775413023, [286, -14]
2023-09-24_04:54:00.775511651, [-387, 85]
2023-09-24_04:54:00.775610279, [-499, 141]
2023-09-24_04:54:00.775708906, [260, 152]
2023-09-24_04:54:00.775807534, [737, 87]
2023-09-24_04:54:00.775906162, [832, -63]
2023-09-24_04:54:00.776004790, [865, -16]
2023-09-24_04:54:00.776103418, [939, 7]
2023-09-24_04:54:00.776202046, [794, -52]
2023-09-24_04:54:00.776300674, [444, -54]
2023-09-24_04:54:00.776399302, [97, -68]
2023-09-24_04:54:00.776497930, [-27, -61]
2023-09-24_04:54:00.776596558, [454, -101]
2023-09-24_04:54:00.776695186, [903, -217]
2023-09-24_04:54:00.776793814, [839, -188]
2023-09-24_04:54:00.776892442, [301, -148]
2023-09-24_04:54:00.776991070, [-340, -110]
2023-09-24_04:54:00.777089698, [-495, -78]
2023-09-24_04:54:00.777188326, [106, -154]
2023-09-24_04:54:00.777286954, [823, -141]
2023-09-24_04:54:00.777385582, [927, -148]
2023-09-24_04:54:00.777484210, [818, -138]
2023-09-24_04:54:00.777582838, [905, -107]
2023-09-24_04:54:00.777681466, [648, -165]
2023-09-24_04:54:00.777780094, [-128, -56]
2023-09-24_04:54:00.777878722, [-678, -8]
2023-09-24_04:54:00.777977350, [-529, -113]
2023-09-24_04:54:00.778075978, [78, -82]
2023-09-24_04:54:00.778174605, [347, -110]
2023-09-24_04:54:00.778273233, [-11, -314]
2023-09-24_04:54:00.778371861, [-435, -387]
2023-09-24_04:54:00.778470489, [-478, -464]
2023-09-24_04:54:00.778569117, [-48, -545]
2023-09-24_04:54:00.778667745, [157, -433]
2023-09-24_04:54:00.778766373, [-444, -406]
2023-09-24_04:54:00.778865001, [-851, -365]
2023-09-24_04:54:00.778963629, [-632, -274]
2023-09-24_04:54:00.779062257, [-349, -213]
2023-09-24_04:54:00.779160885, [-282, -132]
2023-09-24_04:54:00.779259513, [-309, -169]
2023-09-24_04:54:00.779358141, [-351, -348]
2023-09-24_04:54:00.779456769, [-333, -363]
2023-09-24_04:54:00.779555397, [-196, -374]
2023-09-24_04:54:00.779654025, [-238, -353]
2023-09-24_04:54:00.779752653, [-302, -278]
2023-09-24_04:54:00.779851281, [-355, -289]
2023-09-24_04:54:00.779949909, [-609, -258]
2023-09-24_04:54:00.780048537, [-601, -208]
2023-09-24_04:54:00.780147165, [-342, -211]
2023-09-24_04:54:00.780245793, [-71, -253]
2023-09-24_04:54:00.780344421, [289, -316]
2023-09-24_04:54:00.780443049, [448, -330]
2023-09-24_04:54:00.780541677, [286, -321]
2023-09-24_04:54:00.780640304, [-129, -318]
2023-09-24_04:54:00.780738932, [-651, -284]
2023-09-24_04:54:00.780837560, [-996, -275]
2023-09-24_04:54:00.780936188, [-880, -256]
2023-09-24_04:54:00.781034816, [-364, -281]
2023-09-24_04:54:00.781133444, [-174, -338]
2023-09-24_04:54:00.781232072, [-632, -328]
2023-09-24_04:54:00.781330700, [-759, -310]
2023-09-24_04:54:00.781429328, [-195, -222]
2023-09-24_04:54:00.781527956, [540, -133]
2023-09-24_04:54:00.781626584, [516, -106]
2023-09-24_04:54:00.781725212, [-106, -148]
2023-09-24_04:54:00.781823840, [-295, -233]
2023-09-24_04:54:00.781922468, [-320, -179]
2023-09-24_04:54:00.782021096, [-241, -111]
2023-09-24_04:54:00.782119724, [89, -66]
2023-09-24_04:54:00.782218352, [-250, -30]
2023-09-24_04:54:00.782316980, [-872, -82]
2023-09-24_04:54:00.782415608, [-960, -70]
2023-09-24_04:54:00.782514236, [-856, 44]
2023-09-24_04:54:00.782612864, [-527, -2]
2023-09-24_04:54:00.782711492, [-144, -127]
2023-09-24_04:54:00.782810120, [20, -97]
2023-09-24_04:54:00.782908748, [217, 22]
2023-09-24_04:54:00.783007376, [384, 96]
2023-09-24_04:54:00.783106003, [439, 85]
2023-09-24_04:54:00.783204631, [217, 30]
2023-09-24_04:54:00.783303259, [-368, 98]
2023-09-24_04:54:00.783401887, [-661, 236]
2023-09-24_04:54:00.783500515, [-704, 191]
2023-09-24_04:54:00.783599143, [-929, 146]
2023-09-24_04:54:00.783697771, [-1023, 147]
2023-09-24_04:54:00.783796399, [-409, 156]
2023-09-24_04:54:00.783895027, [180, 135]
2023-09-24_04:54:00.783993655, [388, 146]
2023-09-24_04:54:00.784092283, [554, 171]
2023-09-24_04:54:00.784190911, [516, 147]
2023-09-24_04:54:00.784289539, [451, 120]
2023-09-24_04:54:00.784388167, [244, 142]
2023-09-24_04:54:00.784486795, [-352, 304]
2023-09-24_04:54:00.784585423, [-731, 350]
2023-09-24_04:54:00.784684051, [-738, 297]
2023-09-24_04:54:00.784782679, [-619, 341]
2023-09-24_04:54:00.784881307, [-258, 307]
2023-09-24_04:54:00.784979935, [195, 308]
2023-09-24_04:54:00.785078563, [238, 250]
2023-09-24_04:54:00.785177191, [-30, 145]
2023-09-24_04:54:00.785275819, [-90, 88]
2023-09-24_04:54:00.785374447, [414, 62]
2023-09-24_04:54:00.785473075, [820, 102]
2023-09-24_04:54:00.785571702, [630, 102]
2023-09-24_04:54:00.785670330, [461, 69]
2023-09-24_04:54:00.785768958, [515, 251]
2023-09-24_04:54:00.785867586, [343, 327]
2023-09-24_04:54:00.785966214, [-87, 291]
2023-09-24_04:54:00.786064842, [-98, 338]
2023-09-24_04:54:00.786163470, [436, 309]
2023-09-24_04:54:00.786262098, [718, 284]
2023-09-24_04:54:00.786360726, [247, 322]
2023-09-24_04:54:00.786459354, [-188, 397]
2023-09-24_04:54:00.786557982, [-217, 429]
2023-09-24_04:54:00.786656610, [20, 233]
2023-09-24_04:54:00.786755238, [319, 75]
2023-09-24_04:54:00.786853866, [399, 170]
2023-09-24_04:54:00.786952494, [256, 156]
2023-09-24_04:54:00.787051122, [101, 26]
2023-09-24_04:54:00.787149750, [195, 97]
2023-09-24_04:54:00.787248378, [196, 252]
2023-09-24_04:54:00.787347006, [205, 205]
2023-09-24_04:54:00.787445634, [323, 162]
2023-09-24_04:54:00.787544262, [265, 208]
2023-09-24_04:54:00.787642890, [-299, 194]
2023-09-24_04:54:00.787741518, [-951, 209]
2023-09-24_04:54:00.787840146, [-859, 145]
2023-09-24_04:54:00.787938774, [-388, 121]
2023-09-24_04:54:00.788037402, [-164, 91]
2023-09-24_04:54:00.788136029, [248, -27]
2023-09-24_04:54:00.788234657, [718, -47]
2023-09-24_04:54:00.788333285, [730, -31]
2023-09-24_04:54:00.788431913, [244, -21]
2023-09-24_04:54:00.788530541, [-353, 84]
2023-09-24_04:54:00.788629169, [-286, 92]
2023-09-24_04:54:00.788727797, [158, 103]
2023-09-24_04:54:00.788826425, [59, 181]
2023-09-24_04:54:00.788925053, [-768, 165]
2023-09-24_04:54:00.789023681, [-1116, 107]
2023-09-24_04:54:00.789122309, [-743, 111]
2023-09-24_04:54:00.789220937, [-287, 139]
2023-09-24_04:54:00.789319565, [-112, 164]
2023-09-24_04:54:00.789418193, [-250, 218]
2023-09-24_04:54:00.789516821, [-331, 123]
2023-09-24_04:54:00.789615449, [-197, 25]
2023-09-24_04:54:00.789714077, [-37, 33]
2023-09-24_04:54:00.789812705, [-140, 66]
2023-09-24_04:54:00.789911333, [-186, 117]
2023-09-24_04:54:00.790009961, [-290, 90]
2023-09-24_04:54:00.790108589, [-419, 107]
2023-09-24_04:54:00.790207217, [-270, 177]
2023-09-24_04:54:00.790305845, [-258, 119]
2023-09-24_04:54:00.790404473, [-253, 44]
2023-09-24_04:54:00.790503101, [-138, 47]
2023-09-24_04:54:00.790601728, [-228, 21]
2023-09-24_04:54:00.790700356, [-325, -93]
2023-09-24_04:54:00.790798984, [-30, -27]
2023-09-24_04:54:00.790897612, [388, -9]
2023-09-24_04:54:00.790996240, [380, 12]
2023-09-24_04:54:00.791094868, [20, 81]
2023-09-24_04:54:00.791193496, [-334, 6]
2023-09-24_04:54:00.791292124, [-594, -23]
2023-09-24_04:54:00.791390752, [-563, 31]
2023-09-24_04:54:00.791489380, [82, 40]
2023-09-24_04:54:00.791588008, [682, 168]
2023-09-24_04:54:00.791686636, [496, 315]
2023-09-24_04:54:00.791785264, [-80, 249]
2023-09-24_04:54:00.791883892, [-258, 117]
2023-09-24_04:54:00.791982520, [-215, 68]
2023-09-24_04:54:00.792081148, [-24, 50]
2023-09-24_04:54:00.792179776, [569, 55]
2023-09-24_04:54:00.792278404, [883, 60]
2023-09-24_04:54:00.792377032, [798, 23]
2023-09-24_04:54:00.792475660, [606, 77]
2023-09-24_04:54:00.792574288, [353, 115]
2023-09-24_04:54:00.792672916, [65, 129]
2023-09-24_04:54:00.792771544, [-48, 231]
2023-09-24_04:54:00.792870172, [492, 208]
2023-09-24_04:54:00.792968800, [649, 202]
2023-09-24_04:54:00.793067427, [198, 344]
2023-09-24_04:54:00.793166055, [-305, 282]
2023-09-24_04:54:00.793264683, [-288, 175]
2023-09-24_04:54:00.793363311, [310, 184]
2023-09-24_04:54:00.793461939, [606, 105]
2023-09-24_04:54:00.793560567, [432, 132]
2023-09-24_04:54:00.793659195, [223, 168]
2023-09-24_04:54:00.793757823, [73, 98]
2023-09-24_04:54:00.793856451, [204, 111]
2023-09-24_04:54:00.793955079, [636, 72]
2023-09-24_04:54:00.794053707, [748, 118]
2023-09-24_04:54:00.794152335, [646, 173]
2023-09-24_04:54:00.794250963, [410, 143]
2023-09-24_04:54:00.794349591, [353, 58]
2023-09-24_04:54:00.794448219, [712, -104]
2023-09-24_04:54:00.794546847, [865, -58]
2023-09-24_04:54:00.794645475, [618, 144]
2023-09-24_04:54:00.794744103, [545, 238]
2023-09-24_04:54:00.794842731, [864, 323]
2023-09-24_04:54:00.794941359, [1363, 277]
2023-09-24_04:54:00.795039987, [1478, 70]
2023-09-24_04:54:00.795138615, [1269, 46]
2023-09-24_04:54:00.795237243, [1199, 78]
2023-09-24_04:54:00.795335871, [1199, -32]
2023-09-24_04:54:00.795434499, [915, -104]
2023-09-24_04:54:00.795533126, [381, -81]
2023-09-24_04:54:00.795631754, [395, -51]
2023-09-24_04:54:00.795730382, [615, -90]
2023-09-24_04:54:00.795829010, [400, -163]
2023-09-24_04:54:00.795927638, [408, -42]
2023-09-24_04:54:00.796026266, [922, 98]
2023-09-24_04:54:00.796124894, [1144, 141]
2023-09-24_04:54:00.796223522, [1112, 240]
2023-09-24_04:54:00.796322150, [1008, 172]
2023-09-24_04:54:00.796420778, [868, 80]
2023-09-24_04:54:00.796519406, [601, 65]
2023-09-24_04:54:00.796618034, [334, -54]
2023-09-24_04:54:00.796716662, [525, -162]
2023-09-24_04:54:00.796815290, [724, -188]
2023-09-24_04:54:00.796913918, [400, -128]
2023-09-24_04:54:00.797012546, [39, -131]
2023-09-24_04:54:00.797111174, [-96, -73]
2023-09-24_04:54:00.797209802, [-5, 42]
2023-09-24_04:54:00.797308430, [93, 91]
2023-09-24_04:54:00.797407058, [73, -24]
2023-09-24_04:54:00.797505686, [182, -54]
2023-09-24_04:54:00.797604314, [265, 2]
2023-09-24_04:54:00.797702942, [292, 6]
2023-09-24_04:54:00.797801570, [262, -79]
2023-09-24_04:54:00.797900198, [354, -258]
2023-09-24_04:54:00.797998825, [468, -266]
2023-09-24_04:54:00.798097453, [203, -253]
2023-09-24_04:54:00.798196081, [190, -209]
2023-09-24_04:54:00.798294709, [422, -189]
2023-09-24_04:54:00.798393337, [247, -167]
2023-09-24_04:54:00.798491965, [-216, -96]
2023-09-24_04:54:00.798590593, [-537, -143]
2023-09-24_04:54:00.798689221, [-508, -143]
2023-09-24_04:54:00.798787849, [-348, -186]
2023-09-24_04:54:00.798886477, [-250, -221]
2023-09-24_04:54:00.798985105, [-439, -151]
2023-09-24_04:54:00.799083733, [-750, -109]
2023-09-24_04:54:00.799182361, [-630, -164]
2023-09-24_04:54:00.799280989, [-498, -142]
2023-09-24_04:54:00.799379617, [-346, -159]
2023-09-24_04:54:00.799478245, [-324, -169]
2023-09-24_04:54:00.799576873, [-325, -123]
2023-09-24_04:54:00.799675501, [-144, -198]
2023-09-24_04:54:00.799774129, [-211, -287]
2023-09-24_04:54:00.799872757, [-486, -272]
2023-09-24_04:54:00.799971385, [-1156, -231]
2023-09-24_04:54:00.800070013, [-1454, -187]
2023-09-24_04:54:00.800168641, [-941, -180]
2023-09-24_04:54:00.800267269, [-462, -238]
2023-09-24_04:54:00.800365897, [-164, -203]
2023-09-24_04:54:00.800464524, [237, -188]
2023-09-24_04:54:00.800563152, [483, -256]
2023-09-24_04:54:00.800661780, [304, -335]
2023-09-24_04:54:00.800760408, [69, -312]
2023-09-24_04:54:00.800859036, [-15, -245]
2023-09-24_04:54:00.800957664, [-509, -235]
2023-09-24_04:54:00.801056292, [-780, -246]
2023-09-24_04:54:00.801154920, [-457, -249]
2023-09-24_04:54:00.801253548, [51, -184]
2023-09-24_04:54:00.801352176, [494, -189]
2023-09-24_04:54:00.801450804, [482, -146]
2023-09-24_04:54:00.801549432, [-34, -145]
2023-09-24_04:54:00.801648060, [-269, -276]
2023-09-24_04:54:00.801746688, [-233, -310]
2023-09-24_04:54:00.801845316, [-357, -276]
2023-09-24_04:54:00.801943944, [-336, -244]
2023-09-24_04:54:00.802042572, [-311, -258]
2023-09-24_04:54:00.802141200, [-206, -216]
2023-09-24_04:54:00.802239828, [-189, -281]
2023-09-24_04:54:00.802338456, [-184, -320]
2023-09-24_04:54:00.802437084, [-230, -191]
2023-09-24_04:54:00.802535712, [-800, -129]
2023-09-24_04:54:00.802634340, [-949, -149]
2023-09-24_04:54:00.802732968, [-439, -88]
2023-09-24_04:54:00.802831596, [-228, -52]
2023-09-24_04:54:00.802930223, [-368, -140]
2023-09-24_04:54:00.803028851, [-377, -206]
2023-09-24_04:54:00.803127479, [-316, -157]
2023-09-24_04:54:00.803226107, [-336, -77]
2023-09-24_04:54:00.803324735, [290, -56]
2023-09-24_04:54:00.803423363, [807, -35]
2023-09-24_04:54:00.803521991, [370, 80]
2023-09-24_04:54:00.803620619, [-159, 111]
2023-09-24_04:54:00.803719247, [-251, 122]
2023-09-24_04:54:00.803817875, [130, 128]
2023-09-24_04:54:00.803916503, [608, 4]
2023-09-24_04:54:00.804015131, [479, -42]
2023-09-24_04:54:00.804113759, [-145, 20]
2023-09-24_04:54:00.804212387, [-499, 35]
2023-09-24_04:54:00.804311015, [-311, 12]
2023-09-24_04:54:00.804409643, [172, 3]
2023-09-24_04:54:00.804508271, [397, -10]
2023-09-24_04:54:00.804606899, [400, 6]
2023-09-24_04:54:00.804705527, [280, 74]
2023-09-24_04:54:00.804804155, [-39, 99]
2023-09-24_04:54:00.804902783, [-209, 138]
2023-09-24_04:54:00.805001411, [-209, 247]
2023-09-24_04:54:00.805100039, [-26, 281]
2023-09-24_04:54:00.805198667, [123, 304]
2023-09-24_04:54:00.805297295, [-264, 265]
2023-09-24_04:54:00.805395922, [-669, 108]
2023-09-24_04:54:00.805494550, [-308, 139]
2023-09-24_04:54:00.805593178, [319, 193]
2023-09-24_04:54:00.805691806, [510, 186]
2023-09-24_04:54:00.805790434, [401, 319]
2023-09-24_04:54:00.805889062, [124, 396]
2023-09-24_04:54:00.805987690, [-114, 442]
2023-09-24_04:54:00.806086318, [69, 429]
2023-09-24_04:54:00.806184946, [353, 366]
2023-09-24_04:54:00.806283574, [156, 379]
2023-09-24_04:54:00.806382202, [-263, 334]
2023-09-24_04:54:00.806480830, [-637, 217]
2023-09-24_04:54:00.806579458, [-397, 149]
2023-09-24_04:54:00.806678086, [122, 81]
2023-09-24_04:54:00.806776714, [198, -99]
2023-09-24_04:54:00.806875342, [62, -207]
2023-09-24_04:54:00.806973970, [-57, -78]
2023-09-24_04:54:00.807072598, [11, 78]
2023-09-24_04:54:00.807171226, [41, 218]
2023-09-24_04:54:00.807269854, [-294, 309]
2023-09-24_04:54:00.807368482, [-542, 396]
2023-09-24_04:54:00.807467110, [-294, 398]
2023-09-24_04:54:00.807565738, [-303, 286]
2023-09-24_04:54:00.807664366, [-577, 180]
2023-09-24_04:54:00.807762994, [-560, 102]
2023-09-24_04:54:00.807861622, [-191, 82]
2023-09-24_04:54:00.807960249, [493, 19]
2023-09-24_04:54:00.808058877, [591, 74]
2023-09-24_04:54:00.808157505, [-148, 191]
2023-09-24_04:54:00.808256133, [-552, 116]
2023-09-24_04:54:00.808354761, [-431, 91]
2023-09-24_04:54:00.808453389, [-402, 160]
2023-09-24_04:54:00.808552017, [-428, 144]
2023-09-24_04:54:00.808650645, [-511, 100]
2023-09-24_04:54:00.808749273, [-691, 74]
2023-09-24_04:54:00.808847901, [-759, 108]
2023-09-24_04:54:00.808946529, [-491, 118]
2023-09-24_04:54:00.809045157, [-91, 68]
2023-09-24_04:54:00.809143785, [53, 149]
2023-09-24_04:54:00.809242413, [-145, 202]
2023-09-24_04:54:00.809341041, [-604, 111]
2023-09-24_04:54:00.809439669, [-842, 41]
2023-09-24_04:54:00.809538297, [-826, 62]
2023-09-24_04:54:00.809636925, [-713, -96]
2023-09-24_04:54:00.809735553, [-614, -264]
2023-09-24_04:54:00.809834181, [-524, -238]
2023-09-24_04:54:00.809932809, [-276, -148]
2023-09-24_04:54:00.810031437, [-34, -100]
2023-09-24_04:54:00.810130065, [-34, -148]
2023-09-24_04:54:00.810228693, [-196, -91]
2023-09-24_04:54:00.810327321, [-141, 34]
2023-09-24_04:54:00.810425948, [-174, -15]
2023-09-24_04:54:00.810524576, [-174, -122]
2023-09-24_04:54:00.810623204, [336, -107]
2023-09-24_04:54:00.810721832, [411, -55]
2023-09-24_04:54:00.810820460, [-330, -15]
2023-09-24_04:54:00.810919088, [-1194, -2]
2023-09-24_04:54:00.811017716, [-1166, -60]
2023-09-24_04:54:00.811116344, [-297, -69]
2023-09-24_04:54:00.811214972, [135, -89]
2023-09-24_04:54:00.811313600, [177, -77]
2023-09-24_04:54:00.811412228, [224, 35]
2023-09-24_04:54:00.811510856, [320, 157]
2023-09-24_04:54:00.811609484, [298, 243]
2023-09-24_04:54:00.811708112, [139, 201]
2023-09-24_04:54:00.811806740, [167, 82]
2023-09-24_04:54:00.811905368, [-260, -25]
2023-09-24_04:54:00.812003996, [-929, -71]
2023-09-24_04:54:00.812102624, [-1107, -86]
2023-09-24_04:54:00.812201252, [-793, -34]
2023-09-24_04:54:00.812299880, [30, 4]
2023-09-24_04:54:00.812398508, [468, -86]
2023-09-24_04:54:00.812497136, [410, -107]
2023-09-24_04:54:00.812595764, [337, -26]
2023-09-24_04:54:00.812694392, [345, 33]
2023-09-24_04:54:00.812793020, [613, 120]
2023-09-24_04:54:00.812891647, [942, 112]
2023-09-24_04:54:00.812990275, [911, 61]
2023-09-24_04:54:00.813088903, [463, 52]
2023-09-24_04:54:00.813187531, [359, 116]
2023-09-24_04:54:00.813286159, [500, 76]
2023-09-24_04:54:00.813384787, [155, -51]
2023-09-24_04:54:00.813483415, [-187, -55]
2023-09-24_04:54:00.813582043, [88, 99]
2023-09-24_04:54:00.813680671, [595, 157]
2023-09-24_04:54:00.813779299, [906, 141]
2023-09-24_04:54:00.813877927, [922, 206]
2023-09-24_04:54:00.813976555, [596, 307]
2023-09-24_04:54:00.814075183, [361, 378]
2023-09-24_04:54:00.814173811, [520, 481]
2023-09-24_04:54:00.814272439, [733, 502]
2023-09-24_04:54:00.814371067, [746, 348]
2023-09-24_04:54:00.814469695, [459, 292]
2023-09-24_04:54:00.814568323, [373, 209]
2023-09-24_04:54:00.814666951, [664, 60]
2023-09-24_04:54:00.814765579, [549, 17]
2023-09-24_04:54:00.814864207, [158, 125]
2023-09-24_04:54:00.814962835, [135, 260]
2023-09-24_04:54:00.815061463, [423, 278]
2023-09-24_04:54:00.815160091, [871, 197]
2023-09-24_04:54:00.815258719, [930, 146]
2023-09-24_04:54:00.815357346, [836, 73]
2023-09-24_04:54:00.815455974, [995, 58]
2023-09-24_04:54:00.815554602, [1234, 139]
2023-09-24_04:54:00.815653230, [1088, 109]
2023-09-24_04:54:00.815751858, [792, -25]
2023-09-24_04:54:00.815850486, [835, -151]
2023-09-24_04:54:00.815949114, [739, -126]
2023-09-24_04:54:00.816047742, [563, -131]
2023-09-24_04:54:00.816146370, [410, -216]
2023-09-24_04:54:00.816244998, [370, -136]
2023-09-24_04:54:00.816343626, [344, -64]
2023-09-24_04:54:00.816442254, [412, -132]
2023-09-24_04:54:00.816540882, [661, -258]
2023-09-24_04:54:00.816639510, [603, -303]
2023-09-24_04:54:00.816738138, [410, -207]
2023-09-24_04:54:00.816836766, [560, -191]
2023-09-24_04:54:00.816935394, [896, -397]
2023-09-24_04:54:00.817034022, [1182, -490]
2023-09-24_04:54:00.817132650, [768, -506]
2023-09-24_04:54:00.817231278, [36, -534]
2023-09-24_04:54:00.817329906, [-144, -473]
2023-09-24_04:54:00.817428534, [-259, -408]
2023-09-24_04:54:00.817527162, [-359, -339]
2023-09-24_04:54:00.817625790, [-139, -230]
2023-09-24_04:54:00.817724418, [-184, -188]
2023-09-24_04:54:00.817823045, [-411, -275]
2023-09-24_04:54:00.817921673, [-114, -402]
2023-09-24_04:54:00.818020301, [617, -414]
